t,density
0.000000,2.000000
1.000042,1.076179
2.000085,0.946168
3.000127,0.870684
4.000169,0.819866
5.000212,0.781830
6.000254,0.751906
7.000296,0.726478
8.000339,0.706147
9.000381,0.688542
10.000423,0.672450
11.000465,0.658401
12.000508,0.646448
13.000550,0.633517
14.000592,0.621939
15.000635,0.612321
16.000677,0.603210
17.000719,0.595681
18.000763,0.587735
19.000805,0.581199
20.000847,0.573722
21.000889,0.566248
22.000931,0.560509
23.000975,0.553727
24.001017,0.548165
25.001059,0.543633
26.001101,0.537515
27.001143,0.533773
28.001184,0.529971
29.001228,0.526057
30.001270,0.520947
31.001312,0.516806
32.001354,0.513499
33.001396,0.509405
34.001438,0.506287
35.001480,0.501967
36.001526,0.498737
37.001568,0.494541
38.001610,0.491391
39.001652,0.488174
40.001694,0.485854
41.001736,0.483528
42.001778,0.480639
43.001820,0.477470
44.001862,0.474367
45.001904,0.472235
46.001949,0.469649
47.001991,0.466806
48.002033,0.464970
49.002075,0.462777
50.002117,0.459986
51.002159,0.457758
52.002201,0.455782
53.002243,0.453185
54.002285,0.451442
55.002327,0.449807
56.002369,0.447646
57.002415,0.445090
58.002457,0.444309
59.002499,0.442552
60.002541,0.441123
61.002583,0.440455
62.002625,0.438807
63.002666,0.436296
64.002708,0.434251
65.002754,0.431646
66.002792,0.429816
67.002838,0.427916
68.002876,0.427064
69.002922,0.426304
70.002960,0.424308
71.003006,0.422576
72.003052,0.421558
73.003090,0.419812
74.003136,0.418802
75.003174,0.416953
76.003220,0.415559
77.003258,0.413936
78.003304,0.413135
79.003342,0.412441
80.003387,0.411348
81.003426,0.409564
82.003471,0.409088
83.003517,0.406770
84.003555,0.406228
85.003601,0.405051
86.003639,0.404303
87.003685,0.403533
88.003723,0.402176
89.003769,0.401257
90.003807,0.399873
91.003853,0.399404
92.003899,0.398828
93.003937,0.396551
94.003983,0.395355
95.004021,0.395167
96.004066,0.393913
97.004105,0.392707
98.004150,0.392734
99.004189,0.391317
100.004234,0.389930
101.004272,0.389097
102.004318,0.387315
103.004364,0.386571
