t,density
0.000000,2.000000
1.000240,1.082313
2.000479,0.950777
3.000719,0.865082
4.000959,0.821672
5.001199,0.779652
6.001439,0.749012
7.001678,0.732117
8.001918,0.704211
9.002158,0.683875
10.002398,0.684453
11.002638,0.662379
12.002877,0.639523
13.003118,0.636930
14.003357,0.620719
15.003596,0.606469
16.003836,0.605949
17.004076,0.592812
18.004316,0.582180
19.004557,0.578141
20.004795,0.566926
21.005035,0.549562
22.005276,0.556941
23.005514,0.560047
24.005754,0.548969
25.005995,0.550504
26.006235,0.540805
27.006474,0.548094
28.006714,0.527496
29.006954,0.523797
30.007193,0.524766
31.007433,0.517883
32.007671,0.518816
33.007912,0.510941
34.008152,0.503719
35.008392,0.501141
36.008633,0.506707
37.008873,0.500113
38.009113,0.487965
39.009350,0.492414
40.009590,0.486082
41.009830,0.483754
42.010071,0.480973
43.010311,0.479508
44.010551,0.478391
45.010792,0.460934
46.011028,0.467012
47.011269,0.467121
48.011509,0.463727
49.011749,0.455891
50.011990,0.457371
51.012230,0.456129
52.012470,0.452332
53.012707,0.452891
54.012947,0.440063
55.013187,0.448762
56.013428,0.450430
57.013668,0.452191
58.013908,0.456578
59.014149,0.451641
60.014385,0.450695
61.014626,0.451000
62.014866,0.449379
63.015106,0.448441
64.015343,0.446125
65.015587,0.445594
66.015823,0.445395
67.016068,0.447582
68.016304,0.445074
69.016548,0.441656
70.016785,0.445516
71.017021,0.433164
72.017265,0.442012
73.017502,0.442188
74.017746,0.439039
75.017982,0.427180
76.018227,0.422340
77.018463,0.420523
78.018700,0.420359
79.018944,0.424035
80.019180,0.410527
81.019424,0.414254
82.019661,0.415742
83.019905,0.413074
84.020142,0.403070
85.020378,0.399781
86.020622,0.391504
87.020859,0.394070
88.021103,0.399750
89.021339,0.392480
90.021584,0.402723
91.021820,0.404184
92.022057,0.407434
93.022301,0.396082
94.022537,0.394395
95.022781,0.387027
96.023018,0.383684
97.023262,0.387605
98.023499,0.388371
99.023735,0.385102
100.023979,0.372184
101.024216,0.385539
102.024460,0.394590
103.024696,0.393047
104.024940,0.392711
105.025177,0.389199
106.025414,0.392383
107.025658,0.390375
108.025894,0.391324
