t,density
0.000000,1.000000
0.253357,0.836538
0.506713,0.760184
0.760070,0.715171
1.013427,0.683384
1.266783,0.660816
1.520140,0.641053
1.773497,0.625896
2.026854,0.611736
2.280210,0.599249
2.533567,0.589782
2.786924,0.580989
3.040280,0.573262
3.293637,0.566356
3.546993,0.559129
3.800350,0.552516
4.053707,0.547587
4.307064,0.542204
4.560421,0.537773
4.813777,0.532849
5.067134,0.528793
5.320490,0.523853
5.573847,0.520071
5.827204,0.515704
6.080561,0.512382
6.333917,0.508276
6.587274,0.504187
6.840631,0.501238
7.093987,0.499473
7.347344,0.495987
7.600700,0.493564
7.854057,0.491716
8.107414,0.489807
8.360770,0.487507
8.614127,0.484987
8.867484,0.483022
9.120841,0.480918
9.374197,0.479258
9.627554,0.476160
9.880911,0.474531
10.134268,0.471944
10.387624,0.469880
10.640981,0.467740
10.894338,0.466511
11.147695,0.465067
11.401051,0.463973
11.654408,0.462362
11.907764,0.461413
12.161121,0.460676
12.414477,0.458467
12.667834,0.456162
12.921191,0.455016
13.174547,0.453404
13.427904,0.451287
13.681261,0.449124
13.934618,0.448373
14.187974,0.445318
14.441331,0.444358
14.694688,0.443051
14.948045,0.441831
15.201401,0.440276
15.454758,0.438896
15.708115,0.438304
15.961472,0.436591
16.214828,0.435876
16.468185,0.434407
16.721540,0.433133
16.974897,0.432818
17.228254,0.431180
17.481611,0.430800
17.734968,0.429964
17.988325,0.430551
18.241682,0.429307
18.495039,0.428256
18.748394,0.426984
19.001751,0.426622
19.255108,0.425360
19.508465,0.424253
19.761822,0.423682
20.015179,0.421836
20.268536,0.421933
20.521891,0.419976
20.775248,0.418851
21.028605,0.417973
21.281961,0.417369
21.535318,0.416633
21.788675,0.416480
22.042032,0.415151
22.295389,0.414564
22.548744,0.413778
22.802101,0.413009
23.055458,0.412336
23.308815,0.411716
23.562172,0.411024
23.815529,0.410000
24.068886,0.408662
24.322243,0.408318
24.575598,0.407378
24.828955,0.406324
25.082312,0.406589
25.335669,0.405307
25.589025,0.404098
25.842382,0.404644
26.095739,0.403613
26.349094,0.403047
26.602451,0.402562
26.855808,0.401940
27.109165,0.401618
27.362522,0.400660
27.615879,0.400493
27.869236,0.399851
28.122593,0.399207
28.375948,0.399024
28.629305,0.398280
28.882662,0.397618
29.136019,0.396893
29.389376,0.396038
29.642733,0.396671
29.896090,0.396518
30.149446,0.396280
30.402802,0.394884
30.656158,0.393402
30.909515,0.393284
31.162872,0.392198
31.416229,0.391342
31.669586,0.391431
31.922943,0.392162
32.176300,0.391722
32.429657,0.391987
32.683014,0.390307
32.936371,0.390253
33.189724,0.390462
33.443081,0.390413
33.696438,0.389840
33.949795,0.389060
34.203152,0.388840
34.456509,0.387549
34.709866,0.386944
34.963223,0.386916
35.216579,0.385202
35.469936,0.385447
35.723293,0.385144
35.976650,0.385180
36.230007,0.384158
36.483364,0.383782
36.736721,0.381991
36.990078,0.380760
37.243431,0.380253
37.496788,0.380356
37.750145,0.380218
38.003502,0.379018
38.256859,0.379302
38.510216,0.378627
38.763573,0.378109
39.016930,0.376936
39.270287,0.376713
39.523643,0.376247
39.777000,0.377498
40.030357,0.377056
40.283714,0.376904
40.537071,0.375596
40.790428,0.375660
41.043781,0.375049
41.297138,0.375673
41.550495,0.375462
41.803852,0.373962
42.057209,0.374553
42.310566,0.373747
42.563923,0.372678
42.817280,0.372740
43.070637,0.371962
43.323994,0.371742
43.577351,0.372029
43.830708,0.371020
44.084064,0.369820
44.337421,0.370420
44.590778,0.370327
44.844135,0.369620
45.097488,0.368618
45.350845,0.368671
45.604202,0.368629
45.857559,0.368207
46.110916,0.367740
46.364273,0.367724
46.617630,0.367647
46.870987,0.366633
47.124344,0.365609
47.377701,0.365669
47.631058,0.364947
47.884415,0.365771
48.137772,0.365540
48.391129,0.365124
48.644485,0.364696
48.897839,0.364133
49.151196,0.364364
49.404552,0.363536
49.657909,0.362244
49.911266,0.362604
50.164623,0.362949
50.417980,0.363162
50.671337,0.362549
50.924694,0.362678
51.178051,0.362473
51.431408,0.363053
51.684765,0.362669
51.938122,0.362816
52.191479,0.361960
52.444836,0.361562
52.698189,0.362071
