t,density
0.000000,1.000000
0.250573,0.838355
0.501145,0.761874
0.751718,0.716388
1.002290,0.684046
1.252863,0.659686
1.503435,0.642391
1.754008,0.625894
2.004580,0.611880
2.255153,0.600378
2.505725,0.591114
2.756298,0.581534
3.006871,0.574968
3.257443,0.566362
3.508016,0.560355
3.758588,0.553846
4.009161,0.549158
4.259733,0.544268
4.510306,0.539088
4.760878,0.534411
5.011451,0.529954
5.262023,0.525031
5.512596,0.521034
5.763168,0.517294
6.013741,0.512906
6.264314,0.510402
6.514886,0.507655
6.765459,0.503958
7.016031,0.501814
7.266603,0.499342
7.517176,0.495400
7.767749,0.492237
8.018321,0.490858
8.268894,0.487357
8.519466,0.485826
8.770039,0.483260
9.020612,0.481511
9.271184,0.480220
9.521756,0.477886
9.772329,0.476232
10.022902,0.473143
10.273474,0.471668
10.524047,0.469862
10.774619,0.467260
11.025191,0.466574
11.275764,0.465317
11.526337,0.463443
11.776909,0.460877
12.027482,0.458672
12.278054,0.457875
12.528627,0.455911
12.779200,0.455031
13.029772,0.452308
13.280345,0.451662
13.530917,0.450174
13.781489,0.448548
14.032063,0.447682
14.282635,0.447162
14.533207,0.445226
14.783780,0.444637
15.034352,0.443474
15.284925,0.442888
15.535498,0.442728
15.786070,0.440588
16.036642,0.439006
16.287214,0.436765
16.537788,0.435777
16.788361,0.434498
17.038933,0.433372
17.289505,0.432931
17.540077,0.433492
17.790649,0.431045
18.041224,0.430669
18.291796,0.430112
18.542368,0.429175
18.792940,0.428371
19.043512,0.429052
19.294085,0.428266
19.544659,0.426818
19.795231,0.426457
20.045803,0.424898
20.296375,0.423875
20.546947,0.422206
20.797522,0.420458
21.048094,0.420523
21.298666,0.420357
21.549238,0.419678
21.799810,0.418652
22.050383,0.416798
22.300957,0.417083
22.551529,0.416092
22.802101,0.416191
23.052673,0.415486
23.303246,0.413945
23.553818,0.412132
23.804392,0.412155
24.054964,0.411566
24.305536,0.411968
24.556108,0.410311
24.806681,0.409549
25.057255,0.410603
25.307827,0.409132
25.558399,0.408477
25.808971,0.407918
26.059544,0.406703
26.310116,0.406951
26.560690,0.406017
26.811262,0.404372
27.061834,0.403278
27.312407,0.402346
27.562979,0.401155
27.813551,0.400458
28.064125,0.400338
28.314697,0.400557
28.565269,0.399771
28.815842,0.399017
29.066414,0.398968
29.316988,0.397152
29.567560,0.397098
29.818132,0.396225
30.068705,0.396480
30.319277,0.396568
30.569849,0.397062
30.820423,0.395306
31.070995,0.394149
31.321568,0.393174
31.572140,0.392986
31.822712,0.392798
32.073284,0.392691
32.323856,0.392271
32.574429,0.391103
32.825001,0.390126
33.075577,0.391189
33.326149,0.389488
33.576721,0.387466
33.827293,0.387592
34.077866,0.386692
34.328438,0.385731
34.579010,0.385932
34.829582,0.386771
35.080154,0.385277
35.330727,0.384374
35.581299,0.384515
35.831875,0.383792
36.082447,0.383032
36.333019,0.381869
36.583591,0.380626
36.834164,0.380978
37.084736,0.379772
37.335308,0.380078
37.585880,0.378971
37.836452,0.378952
38.087025,0.378765
38.337597,0.377635
38.588169,0.377177
38.838745,0.376511
39.089317,0.377112
39.339890,0.377168
39.590462,0.377875
39.841034,0.378263
40.091606,0.378723
40.342178,0.377071
40.592751,0.376860
40.843323,0.376325
41.093895,0.375177
41.344467,0.373734
41.595043,0.373963
41.845615,0.374197
42.096188,0.373857
42.346760,0.373102
42.597332,0.373040
42.847904,0.372642
43.098476,0.373523
43.349049,0.372228
43.599621,0.372315
43.850193,0.372835
44.100765,0.371788
44.351341,0.370660
44.601913,0.370083
44.852486,0.370065
45.103058,0.370737
45.353630,0.369649
45.604202,0.369415
45.854774,0.367469
46.105347,0.366631
46.355919,0.366966
46.606491,0.367311
46.857063,0.367552
47.107635,0.367432
47.358212,0.366448
47.608784,0.366897
47.859356,0.365949
48.109928,0.365272
48.360500,0.366512
48.611073,0.366462
48.861645,0.366223
49.112217,0.366278
49.362789,0.363931
49.613361,0.363217
49.863934,0.363362
50.114510,0.362603
50.365082,0.363560
50.615654,0.364025
50.866226,0.363380
51.116798,0.363715
51.367371,0.363269
51.617943,0.364743
51.868515,0.364182
52.119087,0.363409
52.369659,0.363300
52.620232,0.362111
52.870804,0.362371
53.121380,0.362326
53.371952,0.361488
53.622524,0.360874
53.873096,0.360823
54.123669,0.360197
54.374241,0.360748
54.624813,0.360603
54.875385,0.359840
55.125957,0.360194
55.376530,0.359842
55.627102,0.358792
55.877678,0.359203
56.128250,0.359375
56.378822,0.357918
56.629395,0.358628
56.879967,0.357817
57.130539,0.356983
57.381111,0.356352
57.631683,0.356286
57.882256,0.357051
58.132828,0.356775
58.383400,0.355946
58.633976,0.355975
58.884548,0.356322
59.135120,0.356098
59.385693,0.355489
59.636265,0.356291
59.886837,0.356002
60.137409,0.356400
60.387981,0.356494
60.638554,0.356615
60.889126,0.356414
61.139698,0.355686
61.390270,0.355532
61.640846,0.355794
61.891418,0.355286
62.141991,0.355834
62.392563,0.355885
62.643135,0.355154
62.893707,0.355206
63.144279,0.354848
63.394852,0.355657
63.645424,0.355955
63.895996,0.356194
64.146568,0.354846
64.397141,0.353637
64.647713,0.354189
64.898285,0.352592
65.148857,0.351626
65.399429,0.351454
65.650002,0.351623
65.900581,0.350857
66.151154,0.350522
66.401726,0.349797
66.652298,0.349628
66.902870,0.350034
67.153442,0.350385
67.404015,0.350465
67.654587,0.349028
67.905159,0.348394
68.155731,0.348751
68.406303,0.347795
68.656876,0.347262
68.907448,0.347665
69.158020,0.346285
69.408592,0.346783
69.659164,0.346335
69.909737,0.345691
70.160309,0.344985
70.410881,0.344240
70.661453,0.343572
70.912025,0.343403
71.162598,0.343791
71.413170,0.343572
71.663750,0.342191
71.914322,0.341906
72.164894,0.340697
72.415466,0.341966
72.666039,0.341629
72.916611,0.341643
73.167183,0.341432
73.417755,0.341569
73.668327,0.341280
73.918900,0.341329
74.169472,0.341120
74.420044,0.341780
74.670616,0.341132
74.921188,0.341803
75.171761,0.341918
75.422333,0.342606
75.672905,0.342600
75.923477,0.341877
76.174049,0.341372
76.424622,0.341669
76.675194,0.340389
76.925766,0.340380
77.176338,0.340088
77.426918,0.339642
77.677490,0.338946
77.928062,0.338555
78.178635,0.340012
78.429207,0.339603
78.679779,0.338754
78.930351,0.338348
79.180923,0.337865
79.431496,0.337243
79.682068,0.338651
79.932640,0.338440
80.183212,0.338375
80.433784,0.338572
80.684357,0.338325
80.934929,0.338597
81.185501,0.338760
81.436073,0.340049
81.686646,0.340183
81.937218,0.339491
82.187790,0.339714
82.438362,0.339552
82.688934,0.339042
82.939514,0.339302
83.190086,0.338485
83.440659,0.338574
83.691231,0.338782
83.941803,0.338348
84.192375,0.338432
84.442947,0.337289
84.693520,0.336091
84.944092,0.336768
85.194664,0.336498
85.445236,0.336145
85.695808,0.337129
85.946381,0.336955
86.196953,0.336638
86.447525,0.337040
86.698097,0.336612
86.948669,0.335782
