t,density
0.000000,2.000000
0.100100,1.539608
0.200201,1.375212
0.300301,1.296290
0.400402,1.247550
0.500502,1.211970
0.600603,1.182686
0.700703,1.157792
0.800804,1.135736
0.900904,1.115614
1.001005,1.097758
1.101105,1.081010
1.201206,1.065540
1.301306,1.052138
1.401407,1.039606
1.501507,1.028366
1.601608,1.017904
1.701708,1.007772
1.801809,0.998200
1.901909,0.988664
2.002010,0.981738
2.102110,0.972998
2.202210,0.965850
2.302311,0.957632
2.402411,0.951536
2.502512,0.944384
2.602612,0.937632
2.702713,0.931186
2.802813,0.925604
2.902914,0.919934
3.003014,0.914404
3.103115,0.909086
3.203215,0.902608
3.303316,0.897806
3.403416,0.892988
3.503517,0.889444
3.603617,0.885100
3.703718,0.881574
3.803818,0.877506
3.903919,0.873174
4.004019,0.869212
4.104119,0.865992
4.204220,0.862182
4.304320,0.858610
4.404421,0.854890
4.504521,0.851540
4.604622,0.848390
4.704722,0.845430
4.804823,0.841972
4.904923,0.838358
5.005024,0.834832
5.105124,0.832466
5.205225,0.829460
5.305325,0.827274
5.405426,0.824978
5.505526,0.822472
5.605627,0.820022
5.705727,0.816742
5.805828,0.814460
5.905928,0.812180
6.006029,0.808834
6.106129,0.807272
6.206230,0.804986
6.306330,0.803114
6.406431,0.800476
6.506531,0.797534
6.606631,0.795440
6.706732,0.792560
6.806832,0.789710
6.906933,0.788686
7.007033,0.787022
7.107134,0.785506
7.207234,0.783286
7.307335,0.781136
7.407435,0.779514
7.507536,0.777376
7.607636,0.775090
7.707736,0.773942
7.807837,0.772342
7.907938,0.771126
8.008039,0.769478
8.108139,0.768562
8.208239,0.766046
8.308339,0.764354
8.408440,0.763544
8.508540,0.761806
8.608641,0.760430
8.708741,0.758680
8.808842,0.756678
8.908942,0.755374
9.009043,0.754410
9.109143,0.753174
9.209244,0.751564
9.309344,0.750060
9.409445,0.749376
9.509545,0.746906
9.609646,0.746272
9.709746,0.744974
9.809847,0.743642
9.909947,0.741972
10.010048,0.740998
10.110148,0.738960
10.210249,0.737758
10.310349,0.736630
10.410450,0.735514
10.510550,0.734456
10.610650,0.732964
10.710751,0.731460
10.810851,0.730074
10.910952,0.728770
11.011052,0.729158
11.111153,0.726980
11.211253,0.725954
11.311354,0.725690
11.411454,0.724472
11.511555,0.723808
11.611655,0.722396
11.711756,0.720728
11.811856,0.719672
11.911957,0.717798
12.012057,0.716652
12.112158,0.715652
12.212258,0.714652
12.312359,0.713284
12.412459,0.712718
12.512560,0.711490
12.612660,0.711570
12.712761,0.710166
12.812861,0.709134
12.912961,0.708462
13.013062,0.707900
13.113162,0.707208
13.213263,0.705694
13.313363,0.705024
13.413464,0.703592
13.513564,0.703178
13.613665,0.702270
13.713765,0.701436
13.813866,0.701470
13.913966,0.700550
14.014067,0.699372
14.114167,0.699362
14.214268,0.698560
14.314368,0.697168
14.414469,0.696442
14.514569,0.696536
14.614670,0.696148
14.714770,0.695048
14.814871,0.693170
14.914971,0.693238
15.015072,0.692424
15.115172,0.692264
15.215272,0.690918
15.315372,0.690914
15.415473,0.690442
15.515574,0.689752
15.615674,0.689110
15.715775,0.688456
15.815875,0.687956
15.915976,0.686696
16.016077,0.685322
16.116177,0.684778
16.216278,0.683546
16.316378,0.683392
16.416477,0.683290
16.516579,0.682096
16.616678,0.680940
16.716780,0.680120
16.816879,0.679952
16.916981,0.678310
17.017080,0.677594
17.117182,0.676668
17.217281,0.677108
17.317383,0.675746
17.417482,0.676052
17.517584,0.675664
17.617683,0.674746
17.717785,0.673548
17.817884,0.672868
17.917986,0.673150
18.018085,0.672234
18.118187,0.671288
18.218287,0.671154
18.318388,0.670256
18.418488,0.668752
18.518589,0.668452
18.618689,0.668590
18.718788,0.668248
18.818890,0.667500
18.918989,0.666240
19.019091,0.665718
19.119190,0.665614
19.219292,0.664596
19.319391,0.663628
19.419493,0.663160
19.519592,0.662740
19.619694,0.663348
19.719793,0.662648
19.819895,0.661534
19.919994,0.660250
20.020096,0.659974
20.120195,0.659022
20.220297,0.657334
20.320396,0.657304
20.420498,0.656862
20.520597,0.657150
20.620699,0.656100
20.720798,0.655668
20.820900,0.655274
20.921000,0.654878
21.021101,0.653378
21.121201,0.652962
21.221300,0.652384
21.321402,0.652050
21.421501,0.652228
21.521603,0.651018
21.621702,0.650602
21.721804,0.650542
21.821903,0.650072
21.922005,0.648662
22.022104,0.648816
22.122206,0.648446
22.222305,0.646936
22.322407,0.646502
22.422506,0.647040
22.522608,0.647098
22.622707,0.647242
22.722809,0.646552
22.822908,0.646696
22.923010,0.645970
23.023109,0.645592
23.123211,0.644664
23.223310,0.643478
23.323412,0.643706
23.423512,0.643218
23.523611,0.642266
23.623713,0.641914
23.723812,0.641740
23.823914,0.641820
23.924013,0.641032
24.024115,0.641416
24.124214,0.640532
24.224316,0.640152
24.324415,0.639502
24.424517,0.639236
24.524616,0.638212
24.624718,0.638722
24.724817,0.638880
24.824919,0.638270
24.925018,0.637420
25.025120,0.637700
25.125219,0.636506
25.225321,0.635620
25.325420,0.635240
25.425522,0.634282
25.525621,0.634470
25.625723,0.633992
25.725822,0.634552
25.825922,0.634448
25.926023,0.634452
26.026123,0.633196
26.126225,0.633472
26.226324,0.633334
26.326426,0.632410
26.426525,0.632388
26.526627,0.631646
26.626726,0.631614
26.726828,0.631450
26.826927,0.630388
26.927029,0.630308
27.027128,0.629596
27.127230,0.629688
27.227329,0.628758
27.327431,0.627892
27.427530,0.627614
27.527632,0.627116
27.627731,0.627560
27.727833,0.626474
27.827932,0.626720
27.928034,0.625960
28.028133,0.625858
28.128233,0.624812
28.228334,0.624564
28.328434,0.624804
28.428535,0.624710
28.528635,0.624142
28.628736,0.624302
28.728836,0.624298
28.828938,0.624122
28.929037,0.623738
29.029139,0.623298
29.129238,0.622692
29.229340,0.621754
29.329439,0.621396
29.429541,0.621142
29.529640,0.621148
29.629742,0.620790
29.729841,0.620272
29.829943,0.619758
29.930042,0.619492
30.030144,0.619752
30.130243,0.620080
30.230345,0.619420
30.330444,0.618928
30.430544,0.618572
30.530645,0.618376
30.630745,0.617606
30.730846,0.617664
30.830946,0.617136
30.931047,0.616958
31.031147,0.615896
31.131248,0.616260
31.231348,0.616004
31.331450,0.615370
31.431549,0.614376
31.531651,0.614648
31.631750,0.614528
31.731852,0.614506
31.831951,0.613796
31.932053,0.613832
32.032154,0.613700
32.132252,0.613440
32.232353,0.612712
32.332455,0.612290
32.432556,0.611618
32.532654,0.612146
