t,density
0.000000,2.000000
0.100064,1.549328
0.200127,1.378172
0.300191,1.296396
0.400254,1.245020
0.500318,1.205268
0.600381,1.172292
0.700445,1.145416
0.800508,1.121588
0.900572,1.099928
1.000635,1.081692
1.100699,1.062180
1.200762,1.047268
1.300826,1.031868
1.400890,1.017648
1.500953,1.004984
1.601017,0.993264
1.701080,0.981424
1.801144,0.973036
1.901207,0.962816
2.001271,0.953312
2.101334,0.942864
2.201398,0.935532
2.301461,0.928836
2.401525,0.921424
2.501588,0.913144
2.601652,0.907300
2.701715,0.900200
2.801779,0.893656
2.901843,0.887640
3.001906,0.881504
3.101970,0.875392
3.202033,0.869832
3.302097,0.865372
3.402160,0.860328
3.502224,0.854028
3.602287,0.850188
3.702351,0.845036
3.802414,0.842072
3.902478,0.834816
4.002542,0.831796
4.102605,0.828576
4.202669,0.824632
4.302732,0.821424
4.402796,0.816716
4.502859,0.813912
4.602923,0.809020
4.702986,0.806568
4.803050,0.802836
4.903113,0.800028
5.003177,0.795632
5.103240,0.791292
5.203304,0.788796
5.303368,0.784848
5.403431,0.782104
5.503495,0.779256
5.603558,0.776128
5.703621,0.773704
5.803685,0.771888
5.903749,0.769924
6.003812,0.765416
6.103876,0.762316
6.203939,0.759724
6.304003,0.757200
6.404067,0.755216
6.504130,0.752812
6.604194,0.749392
6.704257,0.747288
6.804320,0.744304
6.904384,0.743080
7.004447,0.740864
7.104511,0.738652
7.204575,0.736492
7.304638,0.733940
7.404702,0.730700
7.504766,0.728372
7.604829,0.727044
7.704892,0.724964
7.804956,0.721932
7.905019,0.720068
8.005083,0.718376
8.105146,0.718192
8.205210,0.715084
8.305274,0.713040
8.405337,0.711920
8.505401,0.712060
8.605464,0.709616
8.705527,0.707464
8.805592,0.704872
8.905655,0.703016
9.005718,0.701804
9.105782,0.700752
9.205846,0.699640
9.305909,0.698028
9.405972,0.696636
9.506036,0.694872
9.606099,0.694284
9.706163,0.692712
9.806227,0.690320
9.906290,0.689472
10.006353,0.687476
10.106418,0.686496
10.206481,0.685180
10.306544,0.682236
10.406608,0.680728
10.506671,0.679928
10.606735,0.678768
10.706799,0.676524
10.806862,0.673848
10.906925,0.672744
11.006989,0.671140
11.107053,0.670180
11.207116,0.669736
11.307179,0.669484
11.407243,0.667976
11.507307,0.666216
11.607370,0.665568
11.707434,0.664068
11.807497,0.663804
11.907561,0.662940
12.007625,0.660640
12.107688,0.659020
12.207751,0.657364
12.307816,0.655452
12.407879,0.655200
12.507942,0.653328
12.608006,0.652564
12.708069,0.651652
12.808133,0.651224
12.908196,0.649776
13.008260,0.648580
13.108323,0.647360
13.208387,0.646204
13.308451,0.644832
13.408514,0.643524
13.508577,0.642604
13.608641,0.641728
13.708705,0.641532
13.808768,0.640772
13.908832,0.639672
14.008895,0.638356
14.108959,0.636888
14.209023,0.637352
14.309086,0.637192
14.409149,0.636560
14.509212,0.635136
14.609277,0.633900
14.709340,0.632608
14.809403,0.631844
14.909467,0.631508
15.009531,0.629864
15.109594,0.629848
15.209658,0.629800
15.309721,0.628232
15.409784,0.627244
15.509849,0.626196
15.609912,0.624940
15.709975,0.623868
15.810039,0.622612
15.910103,0.622148
16.010166,0.621268
16.110229,0.620160
16.210293,0.618448
16.310356,0.617580
16.410419,0.618024
16.510483,0.618024
16.610548,0.617316
16.710611,0.616680
16.810675,0.616196
16.910738,0.615400
17.010801,0.614232
17.110865,0.612960
17.210928,0.612600
17.310991,0.611668
17.411055,0.611332
17.511120,0.610420
17.611183,0.609916
17.711246,0.608968
17.811310,0.607500
17.911373,0.606236
18.011436,0.605764
18.111500,0.604992
18.211563,0.603776
18.311626,0.603772
18.411692,0.601480
18.511755,0.601256
18.611818,0.600132
18.711882,0.599496
18.811945,0.599500
18.912008,0.598856
19.012072,0.598032
19.112135,0.597116
19.212198,0.596840
19.312263,0.595560
19.412327,0.595080
19.512390,0.594128
19.612453,0.594248
19.712517,0.593176
19.812580,0.592200
19.912643,0.590928
20.012707,0.591624
20.112770,0.591568
20.212835,0.589996
20.312899,0.590568
20.412962,0.589956
20.513025,0.589200
20.613089,0.588224
