t,density
0.000000,2.000000
0.025126,1.806342
0.050251,1.655120
0.075377,1.535513
0.100503,1.439282
0.125628,1.360900
0.150754,1.296262
0.175879,1.241870
0.201005,1.196228
0.226131,1.157180
0.251256,1.123513
0.276382,1.093903
0.301508,1.068049
0.326633,1.044678
0.351759,1.024120
0.376884,1.005554
0.402010,0.988937
0.427136,0.973138
0.452261,0.959089
0.477387,0.946269
0.502513,0.934614
0.527638,0.923505
0.552764,0.913319
0.577889,0.903680
0.603015,0.894343
0.628141,0.885993
0.653266,0.878170
0.678392,0.870278
0.703518,0.862655
0.728643,0.856114
0.753769,0.849842
0.778894,0.843410
0.804020,0.837949
0.829146,0.832228
0.854271,0.826752
0.879397,0.821530
0.904523,0.816398
0.929648,0.811404
0.954774,0.806583
0.979899,0.802172
1.005025,0.797645
1.030151,0.793447
1.055276,0.789294
1.080402,0.785133
1.105528,0.781585
1.130653,0.778098
1.155779,0.774597
1.180905,0.771231
1.206030,0.767755
1.231156,0.764387
1.256281,0.760884
1.281407,0.757740
1.306533,0.754376
1.331658,0.751031
1.356784,0.747684
1.381909,0.744859
1.407035,0.741946
1.432161,0.739051
1.457286,0.736465
1.482412,0.733583
1.507538,0.731009
1.532663,0.728528
1.557789,0.726364
1.582915,0.723888
1.608040,0.721326
1.633166,0.718650
1.658291,0.716302
1.683417,0.713900
1.708543,0.711674
1.733668,0.709302
1.758794,0.707063
1.783920,0.704869
1.809045,0.702762
1.834171,0.701064
1.859296,0.698789
1.884422,0.696630
1.909548,0.694558
1.934673,0.692560
1.959799,0.690928
1.984925,0.689179
2.010050,0.687428
2.035176,0.685337
2.060302,0.683345
2.085427,0.681717
2.110553,0.679867
2.135678,0.678026
2.160804,0.676129
2.185930,0.674479
2.211055,0.672774
2.236181,0.671107
2.261307,0.669773
2.286432,0.668181
2.311558,0.666730
2.336683,0.664948
2.361809,0.663607
2.386935,0.661800
2.412060,0.660372
2.437186,0.658577
2.462312,0.657350
2.487437,0.656104
2.512563,0.654567
2.537688,0.653124
2.562814,0.651385
2.587940,0.649988
2.613065,0.648592
2.638191,0.646952
2.663316,0.645734
2.688442,0.644207
2.713568,0.642995
2.738693,0.641869
2.763819,0.640556
2.788945,0.639149
2.814070,0.637839
2.839196,0.636504
2.864321,0.635233
2.889447,0.634093
2.914573,0.632993
2.939698,0.632088
2.964824,0.630974
2.989950,0.629669
3.015075,0.628325
3.040201,0.626786
3.065327,0.625676
3.090452,0.624551
3.115578,0.623668
3.140703,0.622536
3.165829,0.621689
3.190955,0.620778
3.216080,0.619506
3.241206,0.618202
3.266332,0.617029
3.291457,0.616153
3.316583,0.615024
3.341708,0.614016
3.366834,0.613027
3.391960,0.611948
3.417085,0.610913
3.442211,0.610103
3.467337,0.609026
3.492462,0.608043
3.517588,0.606969
3.542713,0.606022
3.567839,0.605053
3.592965,0.603966
3.618090,0.603003
3.643216,0.602028
3.668342,0.601056
3.693467,0.600290
3.718593,0.599372
3.743719,0.598246
3.768844,0.597111
3.793970,0.596337
3.819095,0.595321
3.844221,0.594234
3.869347,0.593448
3.894472,0.592709
3.919598,0.592078
3.944724,0.591306
3.969849,0.590295
3.994975,0.589507
4.020101,0.588605
4.045226,0.587661
4.070352,0.586710
4.095477,0.585714
4.120603,0.584851
4.145729,0.584354
4.170854,0.583318
4.195980,0.582610
4.221106,0.581640
4.246231,0.580926
4.271357,0.580145
4.296483,0.579514
4.321608,0.579128
4.346734,0.578456
4.371859,0.577642
4.396985,0.576858
4.422111,0.576128
4.447236,0.575089
4.472362,0.574297
4.497488,0.573320
4.522613,0.572699
4.547739,0.571968
4.572864,0.571228
4.597990,0.570647
4.623116,0.569745
4.648241,0.568992
4.673367,0.568359
4.698493,0.567632
4.723618,0.566746
4.748744,0.565804
4.773869,0.564977
4.798995,0.564466
4.824121,0.563790
4.849246,0.563074
4.874372,0.562646
4.899498,0.561779
4.924623,0.561198
4.949749,0.560580
4.974874,0.560125
5.000000,0.559402
5.025126,0.558866
5.050251,0.558271
5.075377,0.557584
5.100502,0.557096
5.125628,0.556652
5.150753,0.555776
5.175879,0.555180
5.201005,0.554451
5.226130,0.553894
5.251256,0.553180
5.276382,0.552448
5.301507,0.552002
5.326633,0.551531
5.351758,0.550865
5.376884,0.550337
5.402010,0.549442
5.427135,0.549150
5.452261,0.548663
5.477387,0.548038
5.502512,0.547454
5.527638,0.546858
5.552764,0.546411
5.577889,0.546084
5.603015,0.545281
5.628140,0.544543
5.653266,0.544193
5.678392,0.543423
5.703517,0.542569
5.728643,0.542148
5.753769,0.541913
5.778894,0.541372
5.804020,0.540804
5.829145,0.540324
5.854271,0.539811
5.879397,0.539180
5.904522,0.538637
5.929648,0.537862
5.954774,0.537318
5.979899,0.536758
6.005025,0.536477
6.030150,0.535882
6.055276,0.535457
6.080402,0.534886
6.105527,0.534235
6.130653,0.533579
6.155779,0.532973
6.180904,0.532352
6.206030,0.531703
6.231156,0.531114
6.256281,0.530744
6.281407,0.530222
6.306532,0.529819
6.331658,0.529282
6.356784,0.528597
6.381909,0.528102
6.407035,0.527654
6.432161,0.527009
6.457286,0.526678
6.482412,0.526096
6.507537,0.525739
6.532663,0.525462
6.557789,0.524849
6.582914,0.524510
6.608040,0.524148
6.633166,0.523491
6.658291,0.523077
6.683417,0.522574
6.708542,0.522066
6.733668,0.521564
6.758794,0.520994
6.783919,0.520455
6.809045,0.520060
6.834171,0.519651
6.859296,0.519006
6.884422,0.518625
6.909548,0.518141
6.934673,0.517587
6.959799,0.517151
6.984924,0.516641
7.010050,0.516310
7.035176,0.515848
7.060301,0.515131
7.085427,0.514612
7.110553,0.514135
7.135678,0.513837
7.160804,0.513411
7.185929,0.512845
7.211055,0.512328
7.236181,0.511979
7.261306,0.511640
7.286432,0.511324
7.311558,0.510830
7.336683,0.510526
7.361809,0.509860
7.386935,0.509362
7.412060,0.509152
7.437186,0.508631
7.462311,0.508025
7.487437,0.507406
7.512563,0.506801
7.537688,0.506468
7.562814,0.506152
7.587940,0.505776
7.613065,0.505064
7.638191,0.504486
7.663316,0.504214
7.688442,0.503606
7.713568,0.503273
7.738693,0.502858
7.763819,0.502474
7.788945,0.502331
7.814070,0.502366
7.839196,0.502055
7.864321,0.501762
7.889447,0.501353
7.914573,0.500899
7.939698,0.500690
7.964824,0.500192
7.989950,0.499718
8.015076,0.499364
8.040201,0.499018
8.065327,0.498678
8.090452,0.498302
8.115578,0.497768
8.140703,0.497463
8.165829,0.497040
8.190954,0.496646
8.216081,0.496266
8.241206,0.495814
8.266332,0.495445
8.291457,0.495171
8.316583,0.494484
8.341708,0.494302
8.366834,0.493724
8.391959,0.493388
8.417086,0.492871
8.442211,0.492493
8.467337,0.492164
8.492462,0.491918
8.517588,0.491522
8.542713,0.491154
8.567839,0.490845
8.592965,0.490625
8.618091,0.490230
8.643216,0.489945
8.668342,0.489519
8.693467,0.489134
8.718593,0.488696
8.743718,0.488276
8.768844,0.487956
8.793970,0.487764
8.819096,0.487539
8.844221,0.487248
8.869347,0.487013
8.894472,0.486594
8.919598,0.486278
8.944723,0.485726
8.969849,0.485166
8.994975,0.484841
9.020101,0.484398
9.045226,0.484157
9.070352,0.483980
9.095477,0.483656
9.120603,0.483217
9.145728,0.482837
9.170854,0.482433
9.195980,0.482334
9.221106,0.481879
9.246231,0.481457
9.271357,0.481338
9.296482,0.480956
9.321608,0.480593
9.346733,0.480132
9.371860,0.479990
9.396985,0.479693
9.422111,0.479464
9.447236,0.479353
9.472362,0.479163
9.497487,0.478947
9.522613,0.478797
9.547738,0.478328
9.572865,0.477967
9.597990,0.477668
9.623116,0.477275
9.648241,0.476985
9.673367,0.476546
9.698492,0.475983
9.723618,0.475506
9.748743,0.475100
9.773870,0.474700
9.798995,0.474614
9.824121,0.474233
9.849246,0.473996
9.874372,0.473741
9.899497,0.473248
9.924623,0.473147
9.949749,0.472900
9.974874,0.472594
10.000000,0.472228
10.025126,0.472151
10.050251,0.471905
10.075377,0.471677
10.100502,0.471298
10.125628,0.470922
10.150754,0.470449
10.175879,0.470118
10.201005,0.469728
10.226130,0.469515
10.251256,0.469077
10.276381,0.469036
10.301507,0.468789
10.326632,0.468285
10.351759,0.468193
10.376884,0.467835
10.402010,0.467456
10.427135,0.467090
10.452261,0.466558
10.477386,0.466280
10.502512,0.466163
10.527638,0.465892
10.552764,0.465736
10.577889,0.465424
10.603015,0.464942
10.628140,0.464680
10.653266,0.464388
10.678391,0.463960
10.703517,0.463693
10.728643,0.463444
10.753769,0.463245
10.778894,0.462974
10.804020,0.462762
10.829145,0.462362
10.854271,0.462227
10.879396,0.462160
10.904522,0.461899
10.929648,0.461419
10.954774,0.461072
10.979899,0.461012
11.005025,0.460654
11.030150,0.460485
11.055276,0.460462
11.080401,0.460215
11.105528,0.459729
11.130653,0.459429
11.155779,0.458976
11.180904,0.458655
11.206030,0.458314
11.231155,0.458084
11.256281,0.457860
11.281406,0.457651
11.306533,0.457416
11.331658,0.456952
11.356784,0.456818
11.381909,0.456545
11.407035,0.456237
11.432160,0.456206
11.457286,0.456002
11.482411,0.455458
11.507538,0.455215
11.532663,0.455116
11.557789,0.455003
11.582914,0.454489
11.608040,0.454122
11.633165,0.453956
11.658291,0.453579
11.683417,0.453260
11.708543,0.453252
11.733668,0.452907
11.758794,0.452446
11.783919,0.452126
11.809045,0.452045
11.834170,0.451861
11.859296,0.451850
11.884422,0.451663
11.909548,0.451439
11.934673,0.451086
11.959799,0.450824
11.984924,0.450400
12.010050,0.450232
12.035175,0.449793
12.060301,0.449753
12.085427,0.449415
12.110553,0.449298
12.135678,0.449085
12.160804,0.448670
12.185929,0.448280
12.211055,0.448153
12.236180,0.447878
12.261307,0.447746
12.286432,0.447523
12.311558,0.447402
12.336683,0.446936
12.361809,0.446550
12.386934,0.446373
12.412060,0.446128
12.437185,0.445734
12.462312,0.445730
12.487437,0.445494
12.512563,0.445323
12.537688,0.445083
12.562814,0.444852
12.587939,0.444560
12.613065,0.444400
12.638190,0.444164
12.663317,0.444029
12.688442,0.443713
12.713568,0.443425
12.738693,0.443358
12.763819,0.443185
12.788944,0.442730
12.814070,0.442539
12.839195,0.442450
12.864322,0.442423
12.889447,0.442078
12.914573,0.441714
12.939698,0.441512
12.964824,0.441180
12.989949,0.440776
13.015075,0.440491
13.040201,0.440302
13.065327,0.440272
13.090452,0.440037
13.115578,0.439764
13.140703,0.439423
13.165829,0.438978
13.190954,0.438754
13.216080,0.438392
13.241206,0.438242
13.266332,0.438353
13.291457,0.437956
13.316583,0.437882
13.341708,0.437766
13.366834,0.437610
13.391959,0.437631
13.417085,0.437230
13.442211,0.436871
13.467337,0.436650
13.492462,0.436360
13.517588,0.436202
13.542713,0.435788
13.567839,0.435753
13.592964,0.435559
13.618091,0.435251
13.643216,0.435339
13.668342,0.435026
13.693467,0.434998
13.718593,0.434807
13.743718,0.434591
13.768844,0.434204
13.793969,0.433859
13.819096,0.433742
13.844221,0.433773
13.869347,0.433372
13.894472,0.433170
13.919598,0.433054
13.944723,0.432778
13.969849,0.432508
13.994974,0.432376
14.020101,0.432173
14.045226,0.432186
14.070352,0.431916
14.095477,0.431789
14.120603,0.431490
14.145728,0.431232
14.170854,0.431237
14.195980,0.431126
14.221106,0.430892
14.246231,0.430748
14.271357,0.430448
14.296482,0.430071
14.321608,0.429898
14.346733,0.429879
14.371859,0.429600
14.396985,0.429394
14.422111,0.429301
14.447236,0.429144
14.472362,0.428821
14.497487,0.428650
14.522613,0.428558
14.547738,0.428442
14.572864,0.428006
14.597990,0.427878
14.623116,0.427793
14.648241,0.427365
14.673367,0.427019
14.698492,0.426992
14.723618,0.426878
14.748743,0.426792
14.773870,0.426539
14.798995,0.426532
14.824121,0.426284
14.849246,0.426090
14.874372,0.425768
14.899497,0.425663
14.924623,0.425488
14.949748,0.425283
14.974874,0.425264
15.000000,0.425142
15.025126,0.424835
15.050251,0.424591
15.075377,0.424298
15.100502,0.424217
15.125628,0.424303
15.150753,0.424136
15.175879,0.423807
15.201005,0.423448
15.226130,0.423141
15.251256,0.422800
15.276381,0.422753
15.301507,0.422556
15.326632,0.422431
15.351759,0.422209
15.376884,0.421825
15.402010,0.421506
15.427135,0.421369
15.452261,0.421241
15.477386,0.420919
15.502512,0.420597
15.527637,0.420433
15.552764,0.420261
15.577889,0.420179
15.603015,0.420012
15.628140,0.419786
15.653266,0.419593
15.678391,0.419597
15.703517,0.419387
15.728642,0.419410
15.753769,0.419237
15.778894,0.419065
15.804020,0.418893
15.829145,0.418741
15.854271,0.418369
15.879396,0.418348
15.904522,0.418064
15.929648,0.417891
15.954774,0.417520
15.979899,0.417334
16.005024,0.417242
16.030151,0.416963
16.055277,0.416775
16.080402,0.416457
16.105528,0.416264
16.130653,0.416446
16.155779,0.416328
16.180904,0.416122
16.206030,0.416083
16.231155,0.415760
16.256281,0.415729
16.281406,0.415399
16.306532,0.415285
16.331657,0.415088
16.356783,0.414982
16.381908,0.414982
16.407034,0.414782
16.432161,0.414541
16.457287,0.414387
16.482412,0.414219
16.507538,0.414079
16.532663,0.413924
16.557789,0.413777
16.582914,0.413591
16.608040,0.413369
16.633165,0.413108
16.658291,0.412751
16.683416,0.412458
16.708542,0.412286
16.733667,0.412348
16.758793,0.412204
16.783918,0.412254
16.809046,0.412177
16.834171,0.412109
16.859297,0.412109
16.884422,0.411844
16.909548,0.411337
16.934673,0.411289
16.959799,0.411224
16.984924,0.410880
17.010050,0.410759
17.035175,0.410627
17.060301,0.410515
17.085426,0.410538
17.110552,0.410266
17.135677,0.410068
17.160803,0.409917
17.185930,0.409697
17.211056,0.409551
17.236181,0.409482
17.261307,0.409286
17.286432,0.409188
17.311558,0.409006
17.336683,0.408730
17.361809,0.408500
17.386934,0.408132
17.412060,0.407920
17.437185,0.408116
17.462311,0.407936
17.487436,0.407992
17.512562,0.407740
17.537687,0.407754
17.562813,0.407497
17.587940,0.407333
17.613066,0.407238
17.638191,0.407250
17.663317,0.406903
17.688442,0.407020
17.713568,0.406832
17.738693,0.406528
17.763819,0.406403
17.788944,0.406215
17.814070,0.406084
17.839195,0.405962
17.864321,0.405734
17.889446,0.405556
17.914572,0.405609
17.939697,0.405535
17.964825,0.405331
17.989950,0.405240
18.015076,0.405049
18.040201,0.404841
18.065327,0.404654
18.090452,0.404621
18.115578,0.404335
18.140703,0.404158
18.165829,0.403950
18.190954,0.403762
18.216080,0.403580
18.241205,0.403761
18.266331,0.403462
18.291456,0.403384
18.316582,0.403125
18.341707,0.402924
18.366835,0.402859
18.391960,0.402751
18.417086,0.402574
18.442211,0.402481
18.467337,0.402248
18.492462,0.402025
18.517588,0.402028
18.542713,0.401900
18.567839,0.401768
18.592964,0.401655
18.618090,0.401499
18.643215,0.401394
18.668341,0.401126
18.693466,0.400992
18.718592,0.400865
18.743719,0.400868
18.768845,0.400589
18.793970,0.400528
18.819096,0.400361
18.844221,0.400028
18.869347,0.399869
18.894472,0.399760
18.919598,0.399657
18.944723,0.399578
18.969849,0.399613
18.994974,0.399621
19.020100,0.399541
19.045225,0.399540
19.070351,0.399234
19.095476,0.399192
19.120604,0.399145
19.145729,0.398748
19.170855,0.398346
19.195980,0.398265
19.221106,0.398166
19.246231,0.398139
19.271357,0.397873
19.296482,0.398059
19.321608,0.397862
19.346733,0.397734
19.371859,0.397776
19.396984,0.397811
19.422110,0.397590
19.447235,0.397363
19.472361,0.397352
19.497486,0.397254
19.522614,0.397067
19.547739,0.396977
19.572865,0.396575
19.597990,0.396130
19.623116,0.396071
19.648241,0.395925
19.673367,0.395629
19.698492,0.395371
19.723618,0.395126
19.748743,0.394771
19.773869,0.394748
19.798994,0.394308
19.824120,0.394296
19.849245,0.394203
19.874371,0.394133
19.899498,0.394038
19.924623,0.393962
19.949749,0.394020
19.974874,0.393846
20.000000,0.393688
20.025126,0.393429
20.050251,0.393371
20.075377,0.393190
20.100502,0.393174
20.125628,0.393033
20.150753,0.393018
20.175879,0.392878
20.201004,0.392754
20.226130,0.392670
20.251255,0.392367
20.276382,0.392381
20.301508,0.392261
20.326633,0.391954
20.351759,0.391648
20.376884,0.391494
20.402010,0.391422
20.427135,0.391325
20.452261,0.391183
20.477386,0.390999
20.502512,0.390872
20.527637,0.390836
20.552763,0.390549
20.577888,0.390347
20.603014,0.390413
20.628139,0.390405
20.653265,0.390086
20.678392,0.389922
20.703518,0.389741
20.728643,0.389497
20.753769,0.389320
20.778894,0.389109
20.804020,0.389143
20.829145,0.388944
20.854271,0.388778
20.879396,0.388620
20.904522,0.388580
20.929647,0.388744
20.954773,0.388579
20.979898,0.388392
21.005024,0.388128
21.030149,0.388011
21.055277,0.387868
21.080402,0.387679
21.105528,0.387466
21.130653,0.387182
21.155779,0.387139
21.180904,0.387014
21.206030,0.386924
21.231155,0.386482
21.256281,0.386499
21.281406,0.386226
21.306532,0.385732
21.331657,0.385844
21.356783,0.385974
21.381908,0.385842
21.407034,0.385578
21.432159,0.385376
21.457287,0.385182
21.482412,0.385226
21.507538,0.385072
21.532663,0.384953
21.557789,0.384661
21.582914,0.384551
21.608040,0.384526
21.633165,0.384379
21.658291,0.384315
21.683416,0.384076
21.708542,0.383842
21.733667,0.383689
21.758793,0.383795
21.783918,0.383731
21.809044,0.383570
21.834171,0.383451
21.859297,0.383180
21.884422,0.383079
21.909548,0.382934
21.934673,0.382652
21.959799,0.382662
21.984924,0.382712
22.010050,0.382671
22.035175,0.382706
