t,density
0.000000,2.000000
0.025086,1.761572
0.050172,1.589910
0.075258,1.461368
0.100345,1.364068
0.125431,1.288038
0.150517,1.229412
0.175603,1.180932
0.200689,1.141918
0.225775,1.108558
0.250862,1.080112
0.275948,1.055246
0.301034,1.034648
0.326120,1.016140
0.351206,0.999668
0.376292,0.984464
0.401378,0.970852
0.426465,0.959500
0.451551,0.947616
0.476637,0.937812
0.501723,0.928334
0.526809,0.919932
0.551895,0.911434
0.576982,0.903698
0.602068,0.896326
0.627154,0.889698
0.652240,0.882514
0.677326,0.876644
0.702412,0.871348
0.727498,0.865648
0.752585,0.860478
0.777671,0.855674
0.802757,0.849968
0.827843,0.845646
0.852929,0.841944
0.878015,0.839046
0.903102,0.835186
0.928188,0.831682
0.953274,0.827804
0.978360,0.823262
1.003446,0.819260
1.028532,0.815598
1.053618,0.811966
1.078705,0.809158
1.103791,0.806176
1.128877,0.802888
1.153963,0.800236
1.179049,0.797476
1.204135,0.794272
1.229222,0.791238
1.254308,0.789028
1.279394,0.785756
1.304480,0.782802
1.329566,0.780322
1.354652,0.777814
1.379738,0.775204
1.404825,0.773164
1.429911,0.771514
1.454997,0.768620
1.480083,0.766308
1.505169,0.764912
1.530255,0.762492
1.555342,0.759880
1.580428,0.757370
1.605514,0.755438
1.630600,0.753340
1.655686,0.751058
1.680772,0.749820
1.705858,0.748050
1.730945,0.746662
1.756031,0.744760
1.781117,0.743126
1.806203,0.741674
1.831289,0.740614
1.856375,0.739630
1.881462,0.737566
1.906548,0.735960
1.931634,0.734642
1.956720,0.732858
1.981806,0.731058
2.006892,0.729762
2.031979,0.729024
2.057065,0.727524
2.082151,0.725316
2.107237,0.723838
2.132323,0.721964
2.157409,0.720600
2.182495,0.719958
2.207582,0.718360
2.232668,0.716490
2.257754,0.714694
2.282840,0.713368
2.307926,0.712642
2.333012,0.711208
2.358099,0.709322
2.383185,0.707546
2.408271,0.706638
2.433357,0.705418
2.458443,0.704448
2.483529,0.703360
2.508615,0.702706
2.533702,0.701136
2.558788,0.699922
2.583874,0.698436
2.608960,0.697112
2.634046,0.696124
2.659132,0.695424
2.684218,0.694366
2.709305,0.693040
2.734391,0.692180
2.759477,0.691154
2.784563,0.689792
2.809649,0.689302
2.834735,0.687866
2.859822,0.687572
2.884908,0.686720
2.909994,0.685344
2.935080,0.684238
2.960166,0.683292
2.985252,0.682840
3.010339,0.681256
3.035425,0.679618
3.060511,0.678808
3.085597,0.678014
3.110683,0.676996
3.135769,0.676688
3.160856,0.675774
3.185942,0.675460
3.211028,0.673974
3.236114,0.673194
3.261200,0.672628
3.286286,0.671444
3.311372,0.670662
3.336458,0.670088
3.361545,0.669824
3.386631,0.668200
3.411717,0.667126
3.436803,0.666240
3.461889,0.665280
3.486975,0.663810
3.512062,0.662958
3.537148,0.662042
3.562234,0.661494
3.587320,0.661302
3.612406,0.660042
3.637492,0.659620
3.662579,0.658554
3.687665,0.657634
3.712751,0.657166
3.737837,0.656240
3.762923,0.655458
3.788009,0.654334
3.813095,0.653450
3.838181,0.652444
3.863268,0.651792
3.888354,0.651322
3.913440,0.650548
3.938526,0.649544
3.963612,0.648476
3.988698,0.648224
4.013785,0.648012
4.038871,0.646954
4.063957,0.646080
4.089043,0.645706
4.114129,0.644330
4.139215,0.643792
4.164301,0.642884
4.189388,0.642520
4.214474,0.641952
4.239560,0.641384
4.264646,0.640928
4.289732,0.640342
4.314818,0.639862
4.339905,0.639418
4.364991,0.638946
4.390077,0.637880
4.415163,0.637500
4.440249,0.637222
4.465335,0.636790
4.490422,0.636284
4.515508,0.635088
4.540594,0.634706
4.565680,0.634434
4.590766,0.633558
4.615852,0.632740
4.640939,0.632162
4.666025,0.631628
4.691111,0.631006
4.716197,0.629682
4.741283,0.628438
4.766369,0.628444
4.791455,0.627974
4.816542,0.627128
4.841628,0.627150
4.866714,0.626850
4.891800,0.626146
4.916886,0.626170
4.941972,0.625668
4.967059,0.625262
4.992145,0.624834
5.017231,0.624240
5.042317,0.623528
5.067403,0.623148
5.092489,0.623014
5.117576,0.621492
5.142662,0.620414
5.167748,0.619968
5.192834,0.620104
5.217920,0.619508
5.243006,0.619360
5.268093,0.618484
5.293179,0.618322
5.318264,0.617808
5.343351,0.617398
5.368437,0.616850
5.393523,0.616028
5.418609,0.615342
5.443696,0.613862
5.468781,0.613898
5.493868,0.613672
5.518954,0.612916
5.544040,0.612980
5.569126,0.612706
5.594213,0.611896
5.619298,0.612034
5.644385,0.611854
5.669471,0.611446
5.694557,0.610640
5.719643,0.610078
5.744730,0.610276
5.769815,0.609750
5.794902,0.609176
5.819988,0.608970
5.845074,0.608994
5.870160,0.608672
5.895246,0.608510
5.920332,0.607596
5.945418,0.606628
5.970505,0.606478
5.995591,0.606312
6.020677,0.606016
6.045763,0.605056
6.070849,0.604320
6.095935,0.603104
6.121022,0.602986
6.146108,0.602410
6.171194,0.602110
6.196280,0.601824
6.221366,0.601450
6.246452,0.600556
6.271539,0.600226
6.296625,0.599572
6.321711,0.599678
6.346797,0.599730
6.371883,0.599252
6.396969,0.599492
6.422056,0.598926
6.447142,0.598634
6.472228,0.598566
6.497314,0.597864
6.522400,0.597258
6.547486,0.596164
6.572572,0.596052
6.597659,0.595682
6.622745,0.594926
6.647831,0.594422
6.672917,0.594686
6.698003,0.594428
6.723089,0.594116
6.748176,0.593342
6.773262,0.592646
6.798348,0.591932
6.823434,0.590980
6.848520,0.591068
6.873606,0.591132
6.898693,0.590456
6.923779,0.590882
6.948865,0.590770
6.973951,0.590282
6.999037,0.589648
7.024123,0.589596
7.049209,0.589572
7.074296,0.588750
7.099381,0.588374
7.124468,0.587688
7.149554,0.586954
7.174640,0.586342
7.199726,0.585852
7.224813,0.585340
7.249898,0.585044
7.274985,0.584526
7.300071,0.583682
7.325157,0.583664
7.350243,0.583362
7.375329,0.582712
7.400415,0.582666
7.425502,0.582420
7.450588,0.581282
7.475674,0.580812
7.500760,0.581336
7.525846,0.581620
7.550932,0.581030
7.576019,0.581206
7.601105,0.580846
7.626191,0.580566
7.651277,0.579918
7.676363,0.579742
7.701449,0.580016
7.726535,0.579214
7.751622,0.578184
7.776708,0.577602
7.801794,0.577270
7.826880,0.577242
7.851966,0.576184
7.877052,0.576480
7.902139,0.576268
7.927225,0.575646
7.952311,0.575654
7.977397,0.575522
