t,density
0.000000,1.000000
1.000000,0.685909
2.000001,0.613744
3.000001,0.574694
4.000002,0.548983
5.000002,0.528848
6.000003,0.514441
7.000003,0.501022
8.000004,0.490442
9.000004,0.481723
10.000005,0.473668
11.000005,0.466550
12.000006,0.459968
13.000006,0.453837
14.000006,0.448089
15.000007,0.442087
16.000008,0.438532
17.000008,0.434191
18.000008,0.430077
19.000008,0.425864
20.000010,0.422689
21.000010,0.418730
22.000010,0.414786
23.000010,0.411953
24.000011,0.409285
25.000011,0.407194
26.000011,0.404030
27.000011,0.401313
28.000011,0.398691
29.000013,0.396423
30.000013,0.395009
31.000013,0.391963
32.000015,0.391428
33.000015,0.389458
34.000015,0.387021
35.000015,0.385204
36.000015,0.383787
37.000015,0.382423
38.000015,0.380392
39.000015,0.378756
40.000019,0.377333
41.000019,0.376405
42.000019,0.373777
43.000019,0.372678
44.000019,0.371150
45.000019,0.370479
46.000019,0.369351
47.000019,0.367712
48.000023,0.366968
49.000023,0.365708
50.000023,0.365080
51.000023,0.363596
52.000023,0.362175
53.000023,0.360965
54.000023,0.359374
55.000023,0.358123
56.000023,0.357267
57.000027,0.356224
58.000027,0.355000
59.000027,0.353585
60.000027,0.353329
61.000027,0.352773
62.000027,0.351405
63.000027,0.350677
64.000031,0.349412
65.000031,0.349297
66.000031,0.348274
67.000031,0.347155
68.000031,0.347077
69.000031,0.345850
70.000031,0.345090
71.000031,0.344806
72.000031,0.343788
73.000031,0.342645
74.000031,0.341807
75.000031,0.340390
76.000031,0.340120
77.000031,0.339907
78.000031,0.340018
79.000038,0.337839
80.000038,0.337806
81.000038,0.336682
82.000038,0.336272
83.000038,0.335905
84.000038,0.334396
85.000038,0.333702
86.000038,0.333924
87.000038,0.333759
88.000038,0.332824
89.000038,0.332645
90.000038,0.332058
91.000038,0.331597
92.000038,0.331010
93.000038,0.329917
94.000038,0.330562
95.000038,0.329093
96.000046,0.328424
97.000046,0.328346
98.000046,0.327356
99.000046,0.326759
100.000046,0.326457
101.000046,0.326876
102.000046,0.325980
103.000046,0.326148
104.000046,0.324243
105.000046,0.324940
106.000046,0.324178
107.000046,0.323503
108.000046,0.323430
109.000046,0.322163
110.000046,0.321557
111.000046,0.321101
112.000046,0.319842
113.000053,0.319386
114.000053,0.318367
115.000053,0.318556
116.000053,0.317729
117.000053,0.317968
118.000053,0.317778
119.000053,0.317528
120.000053,0.316855
121.000053,0.316553
122.000053,0.316002
123.000053,0.315868
124.000053,0.316551
125.000053,0.315715
126.000053,0.315077
127.000053,0.314727
128.000061,0.314830
129.000061,0.313779
130.000061,0.313225
131.000061,0.312844
132.000061,0.312009
133.000061,0.312288
134.000061,0.313092
135.000061,0.312317
136.000061,0.312069
137.000061,0.311145
138.000061,0.311666
139.000061,0.310867
140.000061,0.310603
141.000061,0.310671
142.000061,0.309486
143.000061,0.309879
144.000061,0.308548
145.000061,0.308300
146.000061,0.309184
147.000061,0.308750
148.000061,0.308283
149.000061,0.307340
150.000061,0.307081
151.000061,0.306397
152.000061,0.305506
153.000061,0.305506
154.000061,0.305717
155.000061,0.305433
156.000061,0.304586
157.000076,0.304183
158.000076,0.303459
159.000076,0.303989
160.000076,0.303480
161.000076,0.302645
162.000076,0.301968
163.000076,0.302281
164.000076,0.302307
165.000076,0.302387
166.000076,0.300766
167.000076,0.302021
168.000076,0.301262
169.000076,0.300741
170.000076,0.300646
171.000076,0.301158
172.000076,0.300056
173.000076,0.299587
174.000076,0.299314
175.000076,0.298930
176.000076,0.298801
177.000076,0.297783
178.000076,0.298264
179.000076,0.297634
180.000076,0.298079
181.000076,0.298508
182.000076,0.298772
183.000076,0.297541
184.000076,0.297217
185.000076,0.297011
186.000076,0.296886
187.000076,0.297075
188.000076,0.296705
189.000076,0.296034
190.000076,0.296163
191.000076,0.295748
192.000092,0.295838
193.000092,0.295044
194.000092,0.294288
195.000092,0.294722
196.000092,0.294258
197.000092,0.292991
198.000092,0.292416
199.000092,0.292642
200.000092,0.293099
201.000092,0.293722
202.000092,0.293225
203.000092,0.293091
204.000092,0.294184
205.000092,0.293292
206.000092,0.293279
207.000092,0.292461
208.000092,0.292452
209.000092,0.291547
210.000092,0.291132
211.000092,0.291084
212.000092,0.290792
213.000092,0.291128
214.000092,0.290793
215.000092,0.290599
216.000092,0.289258
217.000092,0.289414
218.000092,0.289492
219.000092,0.289333
220.000092,0.289368
221.000092,0.288475
222.000092,0.288037
223.000092,0.287893
224.000092,0.286925
225.000092,0.287367
226.000107,0.286798
227.000107,0.288157
228.000107,0.287450
229.000107,0.287577
230.000107,0.287066
231.000107,0.286928
232.000107,0.286463
233.000107,0.285454
234.000107,0.285026
235.000107,0.285135
236.000107,0.285199
237.000107,0.284683
238.000107,0.284186
239.000107,0.283412
240.000107,0.284486
241.000107,0.284554
242.000107,0.283665
243.000107,0.284107
244.000107,0.283560
245.000107,0.284316
246.000107,0.282855
247.000107,0.282244
248.000107,0.282619
249.000107,0.281867
250.000107,0.280729
251.000107,0.281204
252.000107,0.281707
253.000107,0.281392
