t,density
0.000000,1.000000
1.001591,0.684375
2.003182,0.615531
3.004773,0.579797
4.006364,0.552203
5.007955,0.525172
6.009546,0.510844
7.011137,0.499563
8.012728,0.490875
9.014318,0.482609
10.015910,0.474797
11.017501,0.468500
12.019092,0.461766
13.020683,0.452313
14.022274,0.446781
15.023865,0.443750
16.025455,0.438672
17.027046,0.433766
18.028637,0.431125
19.030230,0.427156
20.031820,0.423141
21.033411,0.422187
22.035002,0.421047
23.036592,0.416297
24.038183,0.410078
25.039774,0.406828
26.041367,0.408078
27.042957,0.405078
28.044548,0.401469
29.046139,0.400687
30.047729,0.395969
31.049320,0.396797
32.050911,0.393984
33.052502,0.391609
34.054092,0.391125
35.055683,0.393688
36.057274,0.387609
37.058868,0.386016
38.060459,0.383250
39.062050,0.382078
40.063641,0.379312
41.065231,0.382219
42.066822,0.377516
43.068413,0.376406
44.070004,0.371422
45.071594,0.373016
46.073185,0.370516
47.074776,0.367281
48.076366,0.366953
49.077957,0.368156
50.079548,0.366297
51.081139,0.364609
52.082733,0.361469
53.084324,0.363469
54.085915,0.361344
55.087505,0.362969
56.089096,0.357594
57.090687,0.353187
58.092278,0.352625
59.093868,0.355078
60.095459,0.353938
61.097050,0.348328
62.098640,0.350844
63.100231,0.350531
64.101822,0.348859
65.103416,0.350641
66.105003,0.349609
67.106598,0.349828
68.108185,0.349687
69.109779,0.350828
70.111366,0.351578
71.112961,0.348719
72.114548,0.348422
73.116142,0.351094
74.117737,0.348000
75.119324,0.347422
76.120918,0.344297
77.122505,0.345203
78.124100,0.343250
79.125687,0.340875
80.127281,0.340047
81.128868,0.342734
82.130463,0.341969
83.132050,0.338469
84.133644,0.337625
85.135231,0.339000
86.136826,0.336078
87.138412,0.335375
88.140007,0.335938
89.141602,0.335109
90.143188,0.328609
91.144783,0.328969
92.146370,0.330813
93.147964,0.331453
94.149551,0.326594
95.151146,0.328625
96.152733,0.329047
97.154327,0.327156
98.155914,0.323609
99.157509,0.322750
100.159096,0.321281
101.160690,0.321625
102.162277,0.327422
103.163872,0.328328
104.165466,0.327922
105.167053,0.321828
106.168648,0.320609
107.170235,0.319906
108.171829,0.317531
109.173416,0.316688
110.175011,0.317719
111.176598,0.316563
112.178192,0.318516
113.179779,0.315453
114.181374,0.314016
115.182961,0.317047
116.184555,0.317469
117.186142,0.316469
118.187737,0.315844
119.189331,0.314469
120.190918,0.316125
121.192513,0.311656
122.194099,0.312406
123.195694,0.311219
124.197281,0.309016
125.198875,0.311312
126.200462,0.312609
127.202057,0.314156
128.203644,0.314141
