t,density
0.000000,1.000000
0.025104,0.976069
0.050207,0.954496
0.075311,0.935032
0.100415,0.917284
0.125519,0.900966
0.150622,0.886050
0.175726,0.872401
0.200830,0.859724
0.225933,0.847926
0.251037,0.836973
0.276141,0.826769
0.301244,0.817251
0.326348,0.808271
0.351452,0.799877
0.376556,0.791968
0.401659,0.784335
0.426763,0.777315
0.451867,0.770643
0.476970,0.764432
0.502074,0.758335
0.527178,0.752718
0.552282,0.747379
0.577385,0.742108
0.602489,0.737053
0.627593,0.732297
0.652696,0.727716
0.677800,0.723183
0.702904,0.718955
0.728007,0.714951
0.753111,0.710984
0.778215,0.707116
0.803319,0.703514
0.828422,0.699878
0.853526,0.696447
0.878630,0.693058
0.903733,0.689704
0.928837,0.686651
0.953941,0.683649
0.979045,0.680834
1.004148,0.677832
1.029252,0.675033
1.054356,0.672354
1.079459,0.669596
1.104563,0.667023
1.129667,0.664477
1.154770,0.661847
1.179874,0.659466
1.204978,0.657204
1.230082,0.654903
1.255185,0.652669
1.280289,0.650475
1.305393,0.648299
1.330496,0.646144
1.355600,0.644131
1.380704,0.642143
1.405808,0.640195
1.430911,0.638383
1.456015,0.636545
1.481119,0.634503
1.506222,0.632647
1.531326,0.630714
1.556430,0.628953
1.581534,0.627053
1.606637,0.625372
1.631741,0.623773
1.656845,0.622208
1.681948,0.620586
1.707052,0.618974
1.732156,0.617409
1.757259,0.615798
1.782363,0.614319
1.807467,0.612753
1.832571,0.611299
1.857674,0.609852
1.882778,0.608522
1.907882,0.607073
1.932985,0.605560
1.958089,0.604239
1.983193,0.602820
2.008296,0.601560
2.033400,0.600248
2.058504,0.599025
2.083608,0.597551
2.108711,0.596186
2.133815,0.595027
2.158919,0.593779
2.184022,0.592526
2.209126,0.591320
2.234230,0.590038
2.259334,0.588927
2.284437,0.587811
2.309541,0.586575
2.334645,0.585486
2.359748,0.584402
2.384852,0.583353
2.409956,0.582303
2.435060,0.581225
2.460163,0.580084
2.485267,0.578908
2.510371,0.577959
2.535474,0.577051
2.560578,0.576052
2.585682,0.575035
2.610785,0.573949
2.635889,0.572954
2.660993,0.572051
2.686097,0.571019
2.711200,0.569965
2.736304,0.569152
2.761408,0.568312
2.786511,0.567372
2.811615,0.566457
2.836719,0.565518
2.861823,0.564553
2.886926,0.563580
2.912030,0.562697
2.937134,0.561743
2.962237,0.561045
2.987341,0.560186
3.012445,0.559291
3.037549,0.558474
3.062652,0.557610
3.087756,0.556649
3.112859,0.555873
3.137963,0.555142
3.163067,0.554420
3.188171,0.553571
3.213274,0.552677
3.238378,0.551987
3.263482,0.551079
3.288585,0.550394
3.313689,0.549736
3.338793,0.548894
3.363897,0.548208
3.389000,0.547440
3.414104,0.546693
3.439208,0.545860
3.464311,0.545161
3.489415,0.544572
3.514519,0.543758
3.539623,0.543091
3.564726,0.542314
3.589830,0.541546
3.614934,0.540822
3.640038,0.540110
3.665141,0.539430
3.690245,0.538653
3.715348,0.537985
3.740452,0.537405
3.765556,0.536710
3.790660,0.536055
3.815763,0.535363
3.840867,0.534599
3.865971,0.533903
3.891074,0.533350
3.916178,0.532619
3.941282,0.532019
3.966386,0.531519
3.991489,0.531018
4.016593,0.530448
4.041697,0.529874
4.066801,0.529390
4.091904,0.528778
4.117008,0.528123
4.142112,0.527428
4.167215,0.526912
4.192319,0.526415
4.217422,0.525760
4.242527,0.525144
4.267630,0.524468
4.292734,0.523800
4.317838,0.523292
4.342941,0.522714
4.368045,0.522098
4.393148,0.521685
4.418252,0.521025
4.443356,0.520492
4.468460,0.519904
4.493564,0.519372
4.518667,0.518749
4.543771,0.518215
4.568874,0.517797
4.593978,0.517329
4.619082,0.516757
4.644186,0.516276
4.669290,0.515709
4.694393,0.515140
4.719497,0.514621
4.744600,0.514205
4.769704,0.513763
4.794808,0.513330
4.819911,0.512836
4.845016,0.512338
4.870119,0.511806
4.895223,0.511296
4.920326,0.510692
4.945430,0.510281
4.970534,0.509762
4.995637,0.509214
5.020741,0.508812
5.045845,0.508407
5.070949,0.507791
5.096052,0.507357
5.121156,0.506934
5.146260,0.506459
5.171363,0.505995
5.196467,0.505519
5.221571,0.505135
5.246675,0.504784
5.271778,0.504271
5.296882,0.503858
5.321986,0.503385
5.347089,0.502959
5.372193,0.502468
5.397297,0.502197
5.422400,0.501640
5.447504,0.501143
5.472608,0.500756
5.497712,0.500388
5.522815,0.500014
5.547919,0.499684
5.573023,0.499272
5.598126,0.498692
5.623230,0.498171
5.648334,0.497750
5.673438,0.497365
5.698541,0.496947
5.723645,0.496501
5.748749,0.496072
5.773852,0.495582
5.798956,0.495168
5.824060,0.494823
5.849164,0.494433
5.874267,0.493880
5.899371,0.493543
5.924475,0.493132
5.949578,0.492746
5.974682,0.492326
5.999786,0.491807
6.024889,0.491409
6.049993,0.491069
6.075097,0.490696
6.100201,0.490133
6.125304,0.489751
6.150408,0.489448
6.175512,0.489145
6.200615,0.488801
6.225719,0.488403
6.250823,0.488025
6.275927,0.487634
6.301030,0.487243
6.326134,0.486954
6.351238,0.486526
6.376341,0.486269
6.401445,0.485871
6.426549,0.485530
6.451653,0.485182
6.476756,0.484900
6.501860,0.484575
6.526964,0.484124
6.552067,0.483722
6.577171,0.483404
6.602275,0.482982
6.627378,0.482631
6.652482,0.482237
6.677586,0.481843
6.702690,0.481562
6.727793,0.481229
6.752897,0.480916
6.778001,0.480634
6.803104,0.480167
6.828208,0.479747
6.853312,0.479475
6.878416,0.479166
6.903519,0.478772
6.928623,0.478375
6.953727,0.478172
6.978830,0.477700
7.003934,0.477426
7.029038,0.477204
7.054142,0.476855
7.079245,0.476501
7.104349,0.476134
7.129453,0.475851
7.154556,0.475555
7.179660,0.475236
7.204764,0.474958
7.229867,0.474618
7.254971,0.474241
7.280075,0.473968
7.305179,0.473623
7.330282,0.473215
7.355386,0.472893
7.380490,0.472650
7.405593,0.472158
7.430697,0.471831
7.455801,0.471583
7.480905,0.471107
7.506008,0.470913
7.531112,0.470543
7.556216,0.470283
7.581319,0.469899
7.606423,0.469564
7.631527,0.469313
7.656631,0.468964
7.681734,0.468727
7.706838,0.468357
7.731942,0.468127
7.757045,0.467806
7.782149,0.467545
7.807253,0.467201
7.832356,0.467012
7.857460,0.466704
7.882564,0.466273
7.907668,0.466063
7.932771,0.465772
7.957875,0.465528
7.982979,0.465103
8.008082,0.464805
8.033186,0.464485
8.058290,0.464137
8.083393,0.463821
8.108498,0.463553
8.133601,0.463305
8.158705,0.463103
8.183808,0.462698
8.208912,0.462522
8.234015,0.462091
8.259119,0.461863
8.284224,0.461723
8.309327,0.461323
8.334431,0.461103
8.359534,0.460722
8.384638,0.460540
8.409741,0.460314
8.434845,0.460022
8.459949,0.459728
8.485053,0.459398
8.510157,0.459122
8.535260,0.458849
8.560364,0.458499
8.585467,0.458256
8.610571,0.457980
8.635675,0.457594
8.660779,0.457303
8.685883,0.457128
8.710986,0.456860
8.736090,0.456555
8.761193,0.456292
8.786297,0.456096
8.811401,0.456001
8.836505,0.455714
8.861609,0.455403
8.886712,0.455171
8.911816,0.454734
8.936919,0.454434
8.962023,0.454014
8.987127,0.453798
9.012231,0.453549
9.037334,0.453207
9.062438,0.453017
9.087542,0.452818
9.112645,0.452578
9.137749,0.452387
9.162853,0.452202
9.187957,0.452002
9.213060,0.451701
9.238164,0.451488
9.263268,0.451201
9.288371,0.451034
9.313475,0.450662
9.338579,0.450459
9.363683,0.450279
9.388786,0.449995
9.413890,0.449721
9.438993,0.449452
9.464097,0.449140
9.489201,0.448975
9.514305,0.448682
9.539409,0.448356
9.564512,0.448139
9.589616,0.447784
9.614719,0.447783
9.639823,0.447681
9.664927,0.447464
9.690031,0.447352
9.715135,0.447104
9.740238,0.446725
9.765342,0.446412
9.790445,0.446215
9.815549,0.445998
9.840652,0.445736
9.865757,0.445604
9.890861,0.445330
9.915964,0.445091
9.941068,0.444766
9.966171,0.444518
9.991275,0.444380
10.016378,0.444102
10.041483,0.443837
10.066586,0.443645
10.091690,0.443413
10.116794,0.443302
10.141897,0.442980
10.167001,0.442761
10.192104,0.442583
10.217209,0.442308
10.242312,0.442103
10.267416,0.441878
10.292520,0.441684
10.317623,0.441495
10.342727,0.441249
10.367830,0.441084
10.392935,0.440873
10.418038,0.440709
10.443142,0.440574
10.468246,0.440361
10.493349,0.440149
10.518453,0.439958
10.543556,0.439754
10.568661,0.439529
10.593764,0.439458
10.618868,0.439261
10.643971,0.438962
10.669075,0.438799
10.694179,0.438461
10.719282,0.438275
10.744387,0.438012
10.769490,0.437775
10.794594,0.437518
10.819697,0.437280
10.844801,0.437155
10.869905,0.436919
10.895008,0.436717
10.920113,0.436552
10.945216,0.436277
10.970320,0.436012
10.995423,0.435847
11.020527,0.435640
11.045630,0.435416
11.070735,0.435197
11.095839,0.435146
11.120942,0.435034
11.146046,0.434894
11.171149,0.434749
11.196253,0.434476
11.221356,0.434242
11.246461,0.433999
11.271564,0.433808
11.296668,0.433502
11.321772,0.433260
11.346875,0.433150
11.371979,0.433096
11.397082,0.432978
11.422187,0.432776
11.447290,0.432613
11.472394,0.432290
11.497498,0.432095
11.522601,0.431817
11.547705,0.431661
11.572808,0.431453
11.597913,0.431251
11.623016,0.430926
11.648120,0.430677
11.673223,0.430455
11.698327,0.430299
11.723431,0.430148
11.748534,0.429967
11.773639,0.429753
11.798742,0.429539
11.823846,0.429314
11.848949,0.429124
11.874053,0.428967
11.899157,0.428733
11.924260,0.428550
11.949365,0.428386
11.974468,0.428245
11.999572,0.428062
12.024675,0.427919
12.049779,0.427758
12.074883,0.427565
12.099986,0.427426
12.125091,0.427223
12.150194,0.427080
12.175298,0.426989
12.200401,0.426908
12.225505,0.426725
12.250608,0.426469
12.275712,0.426238
12.300817,0.426062
12.325920,0.425723
12.351024,0.425588
12.376127,0.425443
12.401231,0.425228
12.426334,0.425030
12.451438,0.424788
12.476542,0.424572
12.501646,0.424427
12.526750,0.424153
12.551853,0.424119
12.576957,0.423888
12.602060,0.423747
12.627164,0.423585
12.652268,0.423340
12.677372,0.423132
12.702476,0.422981
12.727579,0.422796
12.752683,0.422503
12.777786,0.422342
12.802890,0.422192
12.827994,0.422049
12.853098,0.421932
12.878201,0.421672
12.903305,0.421461
12.928409,0.421366
12.953512,0.421204
12.978616,0.421170
13.003720,0.421033
13.028824,0.420803
13.053927,0.420646
13.079031,0.420416
13.104135,0.420280
13.129238,0.420046
13.154342,0.419837
13.179446,0.419611
13.204550,0.419445
13.229653,0.419318
13.254757,0.419281
13.279860,0.418940
13.304964,0.418768
13.330068,0.418728
13.355172,0.418607
13.380276,0.418461
13.405379,0.418343
13.430483,0.418261
13.455586,0.418017
13.480690,0.417871
13.505794,0.417715
13.530898,0.417702
13.556002,0.417501
13.581105,0.417272
13.606209,0.417109
13.631312,0.417007
13.656416,0.416775
13.681520,0.416619
13.706624,0.416502
13.731728,0.416260
13.756831,0.416167
13.781935,0.416026
13.807038,0.415887
13.832142,0.415724
13.857245,0.415472
13.882350,0.415423
13.907454,0.415186
13.932557,0.415099
13.957661,0.414947
13.982764,0.414788
14.007868,0.414603
14.032971,0.414526
14.058076,0.414447
14.083179,0.414275
14.108283,0.414051
14.133387,0.413919
14.158490,0.413700
14.183594,0.413557
14.208698,0.413367
14.233802,0.413118
14.258905,0.412887
14.284009,0.412696
14.309113,0.412519
14.334216,0.412377
14.359320,0.412287
14.384424,0.412089
14.409528,0.411967
14.434631,0.411814
14.459735,0.411670
14.484838,0.411520
14.509942,0.411364
14.535046,0.411268
14.560150,0.411131
14.585254,0.410872
14.610357,0.410686
14.635461,0.410569
14.660564,0.410434
14.685668,0.410240
14.710772,0.410045
14.735876,0.409936
14.760980,0.409668
14.786083,0.409579
14.811187,0.409412
14.836290,0.409270
14.861394,0.409151
14.886497,0.409003
14.911602,0.408871
14.936706,0.408831
14.961809,0.408610
14.986913,0.408489
15.012016,0.408370
15.037120,0.408125
15.062223,0.407904
15.087328,0.407788
15.112432,0.407611
15.137535,0.407455
15.162639,0.407343
15.187742,0.407186
15.212846,0.406931
15.237949,0.406774
15.263054,0.406593
15.288157,0.406463
15.313261,0.406338
15.338365,0.406263
15.363468,0.406157
15.388572,0.406035
15.413675,0.405769
15.438780,0.405599
15.463883,0.405363
15.488987,0.405283
15.514091,0.405149
15.539194,0.405069
15.564298,0.404933
15.589401,0.404765
15.614506,0.404644
15.639609,0.404492
15.664713,0.404299
15.689816,0.404070
15.714920,0.403878
15.740024,0.403747
15.765127,0.403569
15.790232,0.403448
15.815335,0.403376
15.840439,0.403274
15.865542,0.403165
15.890646,0.402991
15.915750,0.402806
15.940853,0.402558
