t,density
0.000000,1.000000
0.025153,0.976218
0.050305,0.954842
0.075458,0.935486
0.100611,0.917941
0.125763,0.902005
0.150916,0.887415
0.176069,0.874214
0.201221,0.861883
0.226374,0.850583
0.251527,0.840126
0.276679,0.830393
0.301832,0.821336
0.326985,0.812847
0.352137,0.804942
0.377290,0.797603
0.402443,0.790645
0.427595,0.784006
0.452748,0.777874
0.477901,0.772076
0.503053,0.766480
0.528206,0.761251
0.553359,0.756142
0.578511,0.751267
0.603664,0.746662
0.628817,0.742241
0.653970,0.737990
0.679122,0.733820
0.704275,0.729889
0.729428,0.726027
0.754580,0.722309
0.779733,0.718918
0.804886,0.715557
0.830038,0.712336
0.855191,0.709184
0.880344,0.706144
0.905496,0.703218
0.930649,0.700438
0.955802,0.697686
0.980954,0.695151
1.006107,0.692549
1.031260,0.690027
1.056412,0.687551
1.081565,0.685163
1.106718,0.682784
1.131870,0.680492
1.157023,0.678209
1.182176,0.676003
1.207328,0.673854
1.232481,0.671750
1.257634,0.669777
1.282786,0.667665
1.307939,0.665771
1.333092,0.663938
1.358244,0.661942
1.383397,0.660214
1.408550,0.658385
1.433702,0.656662
1.458855,0.654872
1.484008,0.653374
1.509160,0.651744
1.534313,0.650244
1.559466,0.648647
1.584618,0.647095
1.609771,0.645651
1.634924,0.644015
1.660076,0.642509
1.685229,0.641065
1.710382,0.639691
1.735534,0.638378
1.760687,0.637162
1.785840,0.635802
1.810992,0.634398
1.836145,0.633151
1.861298,0.631885
1.886451,0.630585
1.911603,0.629377
1.936756,0.628247
1.961909,0.626983
1.987061,0.625792
2.012214,0.624828
2.037367,0.623748
2.062519,0.622585
2.087672,0.621513
2.112825,0.620347
2.137977,0.619272
2.163130,0.618157
2.188282,0.617068
2.213435,0.616031
2.238588,0.615021
2.263741,0.613937
2.288893,0.612933
2.314046,0.611901
2.339199,0.611025
2.364351,0.610204
2.389504,0.609185
2.414657,0.608333
2.439809,0.607364
2.464962,0.606368
2.490115,0.605391
2.515267,0.604382
2.540420,0.603480
2.565573,0.602634
2.590725,0.601825
2.615878,0.601053
2.641031,0.600231
2.666183,0.599421
2.691336,0.598674
2.716489,0.597766
2.741642,0.596948
2.766794,0.596172
2.791947,0.595367
2.817099,0.594690
2.842252,0.593972
2.867405,0.593210
2.892557,0.592424
2.917710,0.591611
2.942863,0.590949
2.968015,0.590194
2.993168,0.589505
3.018321,0.588864
3.043473,0.588170
3.068626,0.587418
3.093779,0.586765
3.118932,0.586141
3.144084,0.585432
3.169237,0.584739
3.194390,0.584027
3.219542,0.583510
3.244695,0.582848
3.269848,0.582087
3.295000,0.581535
3.320153,0.580962
3.345306,0.580241
3.370458,0.579640
3.395611,0.578977
3.420763,0.578217
3.445916,0.577764
3.471069,0.577131
3.496222,0.576643
3.521374,0.575979
3.546527,0.575494
3.571680,0.574901
3.596832,0.574326
3.621985,0.573657
3.647138,0.573145
3.672290,0.572411
3.697443,0.571910
3.722596,0.571463
3.747748,0.571007
3.772901,0.570538
3.798054,0.569830
3.823206,0.569301
3.848359,0.568816
3.873512,0.568297
3.898664,0.567904
3.923817,0.567307
3.948970,0.566813
3.974123,0.566421
3.999275,0.565957
4.024428,0.565488
4.049581,0.564906
4.074733,0.564559
4.099886,0.564184
4.125039,0.563651
4.150191,0.563257
4.175344,0.562810
4.200497,0.562226
4.225649,0.561772
4.250802,0.561284
4.275955,0.560894
4.301107,0.560458
4.326260,0.559926
4.351412,0.559219
4.376565,0.558694
4.401718,0.558306
4.426870,0.557888
4.452023,0.557475
4.477176,0.557129
4.502328,0.556862
4.527481,0.556546
4.552634,0.556102
4.577786,0.555665
4.602939,0.555314
4.628092,0.554837
4.653244,0.554457
4.678397,0.554036
4.703550,0.553622
4.728703,0.553106
4.753855,0.552710
4.779008,0.552273
4.804161,0.551883
4.829313,0.551468
4.854466,0.551177
4.879619,0.550788
4.904771,0.550416
4.929924,0.550016
4.955077,0.549531
4.980229,0.549072
5.005382,0.548579
5.030535,0.548251
5.055687,0.547778
5.080840,0.547421
5.105993,0.546956
5.131145,0.546598
5.156298,0.546268
5.181451,0.545985
5.206604,0.545533
5.231756,0.545173
5.256909,0.544949
5.282062,0.544660
5.307214,0.544292
5.332367,0.543901
5.357520,0.543563
5.382672,0.543110
5.407825,0.542881
5.432978,0.542469
5.458130,0.542225
5.483283,0.541762
5.508436,0.541446
5.533588,0.541028
5.558741,0.540754
5.583894,0.540491
5.609046,0.540145
5.634199,0.539782
5.659351,0.539478
5.684504,0.539108
5.709657,0.538783
5.734809,0.538382
5.759962,0.538102
5.785115,0.537827
5.810267,0.537661
5.835420,0.537511
5.860573,0.537155
5.885725,0.536841
5.910878,0.536543
5.936031,0.536126
5.961184,0.535887
5.986336,0.535581
6.011489,0.535120
6.036642,0.534846
6.061794,0.534607
6.086947,0.534304
6.112100,0.533948
6.137252,0.533632
6.162405,0.533287
6.187558,0.532895
6.212710,0.532461
6.237863,0.532141
6.263016,0.531836
6.288168,0.531613
6.313321,0.531355
6.338474,0.531077
6.363626,0.530759
6.388779,0.530426
6.413932,0.530143
6.439085,0.529893
6.464237,0.529751
6.489390,0.529371
6.514543,0.529024
6.539695,0.528789
6.564848,0.528462
6.590001,0.528226
6.615153,0.527923
6.640306,0.527636
6.665459,0.527340
6.690611,0.527046
6.715764,0.526820
6.740917,0.526466
6.766069,0.526158
6.791222,0.525798
6.816375,0.525474
6.841527,0.525188
6.866680,0.525087
6.891832,0.524790
6.916985,0.524612
6.942138,0.524342
6.967290,0.524083
6.992443,0.523931
7.017596,0.523704
7.042748,0.523467
7.067901,0.523242
7.093054,0.523041
7.118207,0.522809
7.143359,0.522619
7.168512,0.522437
7.193665,0.522152
7.218817,0.521934
7.243970,0.521829
7.269123,0.521513
7.294275,0.521332
7.319428,0.521123
7.344581,0.520951
7.369733,0.520659
7.394886,0.520452
7.420039,0.520240
7.445191,0.519952
7.470344,0.519782
7.495497,0.519465
7.520649,0.519199
7.545802,0.519054
7.570955,0.518767
7.596107,0.518468
7.621260,0.518240
7.646413,0.518036
7.671566,0.517796
7.696718,0.517517
7.721871,0.517425
7.747024,0.517142
7.772176,0.516868
7.797329,0.516687
7.822482,0.516385
7.847634,0.516205
7.872787,0.516016
7.897940,0.515906
