t,density
0.000000,2.000000
0.100000,1.566440
0.200000,1.385416
0.300000,1.294744
0.400000,1.237152
0.500000,1.194106
0.600000,1.160142
0.700000,1.131288
0.800000,1.104964
0.900000,1.081946
1.000000,1.059310
1.100000,1.040368
1.200000,1.021820
1.300000,1.005362
1.400000,0.989332
1.500000,0.974758
1.600000,0.961322
1.700000,0.948696
1.800000,0.937092
1.900000,0.925028
2.000000,0.914704
2.100000,0.905872
2.200000,0.895802
2.300000,0.886818
2.400000,0.878074
2.500000,0.870358
2.600000,0.862050
2.700000,0.854288
2.800000,0.846852
2.900000,0.839430
3.000000,0.832746
3.100000,0.825756
3.200000,0.818994
3.300000,0.813290
3.400000,0.807478
3.500000,0.802024
3.600000,0.796362
3.700000,0.791082
3.800000,0.785642
3.900000,0.780816
4.000000,0.776464
4.100000,0.771410
4.200000,0.767940
4.300000,0.764220
4.400000,0.758730
4.500000,0.754112
4.600000,0.749544
4.700000,0.745422
4.800000,0.740972
4.900000,0.737444
5.000000,0.733596
5.100000,0.729714
5.200000,0.725766
5.300000,0.722164
5.400000,0.718380
5.500000,0.714634
5.600000,0.711122
5.700000,0.708396
5.800000,0.705486
5.900000,0.701780
6.000000,0.698404
6.100000,0.695450
6.200000,0.692866
6.300000,0.690766
6.400000,0.688782
6.500000,0.686470
6.600000,0.682730
6.700000,0.679920
6.800000,0.677144
6.900000,0.673688
7.000000,0.670994
7.100000,0.668042
7.200000,0.665640
7.300000,0.662778
7.400000,0.660466
7.500000,0.658998
7.600000,0.657088
7.700000,0.655032
7.800000,0.653158
7.900000,0.650796
8.000000,0.648334
8.100000,0.646090
8.200000,0.644042
8.300000,0.641632
8.400001,0.639626
8.500000,0.637486
8.600000,0.635974
8.700000,0.633516
8.800000,0.632074
8.900001,0.629890
9.000000,0.628370
9.100000,0.626054
9.200000,0.624612
9.300000,0.622938
9.400001,0.620998
9.500000,0.619510
9.600000,0.617072
9.700000,0.615482
9.800000,0.612740
9.900001,0.611622
10.000000,0.609524
10.100000,0.607892
10.200000,0.606860
10.300000,0.604678
10.400001,0.603350
10.500000,0.602460
10.600000,0.601226
10.700000,0.599894
10.800000,0.597964
