t,density
0.000000,2.000000
0.100043,1.625400
0.200086,1.422552
0.300129,1.300464
0.400173,1.218580
0.500216,1.158780
0.600259,1.110348
0.700302,1.070608
0.800345,1.035664
0.900388,1.004960
1.000431,0.977668
1.100474,0.952240
1.200518,0.928324
1.300561,0.906548
1.400604,0.884848
1.500647,0.865368
1.600690,0.847584
1.700733,0.830300
1.800776,0.813928
1.900820,0.798084
2.000863,0.782444
2.100906,0.768932
2.200949,0.756548
2.300992,0.743532
2.401035,0.731072
2.501078,0.719464
2.601121,0.708160
2.701164,0.698004
2.801208,0.687748
2.901251,0.677624
3.001294,0.668832
3.101337,0.660016
3.201380,0.651788
3.301423,0.643840
3.401467,0.634860
3.501510,0.627012
3.601553,0.619100
3.701596,0.611776
3.801639,0.604800
3.901682,0.597860
4.001725,0.590852
4.101768,0.584656
4.201812,0.578436
4.301855,0.571168
4.401898,0.565216
4.501941,0.560020
4.601984,0.553516
4.702027,0.546772
4.802070,0.542752
4.902113,0.538124
5.002157,0.533468
5.102200,0.528708
5.202243,0.523968
5.302286,0.519184
5.402329,0.514284
5.502372,0.510224
5.602416,0.505656
5.702458,0.500500
5.802502,0.497012
5.902545,0.492452
6.002588,0.488788
6.102631,0.483708
6.202674,0.480276
6.302717,0.477468
6.402761,0.474752
6.502804,0.470076
6.602847,0.466556
6.702890,0.463464
6.802933,0.460268
6.902976,0.457352
7.003019,0.455024
7.103063,0.452204
7.203105,0.448832
7.303149,0.445308
7.403192,0.441936
7.503235,0.438692
7.603278,0.436736
7.703321,0.433860
7.803364,0.430664
7.903408,0.428328
8.003450,0.424880
8.103494,0.422272
8.203537,0.419440
8.303580,0.416888
8.403624,0.413316
8.503666,0.410776
8.603709,0.408532
8.703753,0.405248
8.803796,0.402788
8.903839,0.400356
9.003881,0.398924
9.103925,0.396976
9.203968,0.395160
9.304011,0.392316
9.404055,0.390884
9.504098,0.389068
9.604140,0.387092
9.704184,0.384728
9.804227,0.383236
9.904270,0.380516
10.004313,0.378644
10.104357,0.377320
10.204399,0.375592
10.304442,0.374212
10.404486,0.371768
10.504529,0.370332
10.604572,0.367980
10.704616,0.365856
10.804658,0.364248
10.904701,0.363228
11.004745,0.360820
11.104788,0.359260
11.204831,0.358292
11.304874,0.356388
11.404917,0.354316
11.504960,0.353144
11.605003,0.351872
11.705047,0.350216
11.805090,0.347968
11.905132,0.347068
12.005176,0.345880
12.105219,0.343768
12.205262,0.343284
12.305305,0.340820
12.405349,0.338952
12.505391,0.337084
12.605434,0.335948
12.705478,0.334576
12.805521,0.332316
12.905564,0.331412
13.005608,0.330632
13.105650,0.329532
13.205693,0.328164
13.305737,0.327600
13.405780,0.326244
