t,density
0.000000,1.000000
0.239820,0.841147
0.479639,0.762947
0.719459,0.715132
0.959279,0.681891
1.199098,0.655936
1.438918,0.635941
1.678738,0.619250
1.918557,0.604908
2.158377,0.592814
2.398197,0.581157
2.638016,0.569141
2.877836,0.561282
3.117656,0.552710
3.357475,0.545308
3.597295,0.538482
3.837115,0.532140
4.076934,0.526143
4.316754,0.520611
4.556573,0.515711
4.796393,0.510234
5.036213,0.506147
5.276032,0.501682
5.515852,0.496984
5.755672,0.492916
5.995492,0.489668
6.235311,0.485678
6.475131,0.482254
6.714951,0.479326
6.954770,0.475015
7.194590,0.471764
7.434410,0.468369
7.674229,0.465003
7.914049,0.462077
8.153869,0.459396
8.393688,0.456868
8.633508,0.454602
8.873327,0.452273
9.113147,0.449860
9.352966,0.447609
9.592787,0.444487
9.832606,0.440788
10.072426,0.439469
10.312245,0.437078
10.552065,0.436368
10.791884,0.434331
11.031704,0.431478
11.271524,0.429220
11.511344,0.427840
11.751163,0.426824
11.990983,0.424320
12.230803,0.422136
12.470622,0.420564
12.710442,0.418964
12.950262,0.416626
13.190082,0.415117
13.429901,0.413646
13.669721,0.412503
13.909540,0.410705
14.149360,0.410020
14.389179,0.408696
14.629000,0.407982
14.868819,0.405724
15.108639,0.403902
15.348458,0.402234
15.588278,0.400658
15.828097,0.400347
16.067917,0.399029
16.307737,0.397504
16.547556,0.395724
16.787376,0.394723
17.027195,0.392746
17.267015,0.392074
17.506836,0.390143
17.746655,0.388516
17.986475,0.387239
18.226294,0.386025
18.466114,0.384927
18.705933,0.383908
18.945753,0.383441
19.185574,0.382533
19.425392,0.381036
19.665213,0.379660
19.905031,0.378501
20.144852,0.376395
20.384670,0.375249
20.624491,0.374583
20.864311,0.374773
21.104130,0.373519
21.343950,0.371983
21.583769,0.370232
21.823589,0.368857
22.063408,0.368419
22.303228,0.368432
22.543049,0.367220
22.782867,0.365565
23.022688,0.364222
23.262506,0.363449
23.502327,0.361544
23.742146,0.361671
23.981966,0.360348
24.221786,0.360201
24.461605,0.358879
24.701426,0.356506
24.941244,0.355523
25.181065,0.354592
25.420883,0.354637
25.660704,0.354062
25.900524,0.353387
26.140343,0.353168
26.380163,0.352399
26.619982,0.351447
26.859802,0.351035
27.099621,0.349147
27.339441,0.347513
27.579262,0.347235
27.819080,0.346867
28.058901,0.347399
28.298719,0.345515
28.538540,0.344817
28.778358,0.344493
29.018179,0.343391
29.257999,0.341866
29.497818,0.341151
29.737638,0.340211
29.977457,0.340235
30.217278,0.340276
30.457096,0.339422
30.696917,0.338875
30.936737,0.338104
31.176556,0.337649
31.416376,0.337770
31.656195,0.336811
31.896015,0.335920
32.135834,0.334653
32.375652,0.334119
32.615475,0.334284
32.855293,0.333308
33.095112,0.332703
33.334934,0.332397
33.574753,0.331304
33.814571,0.330023
34.054390,0.330700
34.294212,0.329440
34.534031,0.328564
34.773849,0.327619
35.013672,0.327469
35.253490,0.326258
35.493309,0.325797
35.733128,0.325263
35.972950,0.324991
36.212769,0.325032
36.452587,0.324984
36.692410,0.324355
36.932228,0.323900
37.172047,0.324386
37.411865,0.323889
37.651688,0.322878
37.891506,0.322039
38.131325,0.321767
38.371147,0.320567
38.610966,0.319412
38.850784,0.318793
39.090603,0.318262
39.330425,0.318182
39.570244,0.316971
39.810062,0.316785
40.049885,0.316042
40.289703,0.315610
40.529522,0.314120
40.769341,0.313696
41.009163,0.313245
41.248981,0.312862
41.488800,0.313036
41.728622,0.313328
41.968441,0.312665
42.208260,0.312278
42.448078,0.312695
42.687901,0.312087
42.927719,0.310829
43.167538,0.310472
43.407360,0.309845
43.647179,0.309220
43.886997,0.308504
44.126816,0.307595
44.366638,0.307148
44.606457,0.305756
44.846275,0.304305
45.086098,0.303863
45.325916,0.304035
45.565735,0.304313
45.805553,0.303634
46.045376,0.303132
46.285194,0.302836
46.525013,0.301950
46.764835,0.301763
47.004654,0.301396
47.244473,0.301605
47.484291,0.300570
47.724113,0.300796
47.963932,0.300761
48.203751,0.300420
48.443573,0.300774
48.683392,0.299866
48.923210,0.299698
49.163029,0.299724
49.402851,0.299232
49.642670,0.298795
49.882488,0.298359
50.122311,0.297036
50.362129,0.296083
50.601948,0.296685
50.841766,0.295801
51.081589,0.294926
51.321407,0.294087
51.561226,0.293174
51.801048,0.292933
52.040867,0.292967
52.280685,0.292071
52.520504,0.291767
52.760326,0.291940
53.000145,0.291535
53.239964,0.290706
53.479786,0.290095
53.719604,0.290319
53.959423,0.289333
54.199242,0.289217
