t,density
0.000000,1.000000
0.232269,0.845590
0.464538,0.772450
0.696808,0.726880
0.929077,0.696960
1.161346,0.669990
1.393615,0.650890
1.625885,0.632880
1.858154,0.621350
2.090423,0.608040
2.322692,0.598280
2.554961,0.590470
2.787231,0.584230
3.019500,0.576650
3.251769,0.569400
3.484038,0.564730
3.716307,0.559520
3.948577,0.555930
4.180846,0.548060
4.413115,0.544930
4.645384,0.540360
4.877654,0.535140
5.109923,0.531390
5.342192,0.527390
5.574461,0.523330
5.806730,0.518020
6.039000,0.515270
6.271269,0.514000
6.503538,0.511780
6.735807,0.504950
6.968077,0.503080
7.200346,0.500290
7.432615,0.497410
7.664884,0.493680
7.897153,0.492710
8.129423,0.490050
8.361691,0.488350
8.593961,0.487210
8.826230,0.483990
9.058499,0.483150
9.290769,0.481590
9.523038,0.477810
9.755307,0.473600
9.987576,0.472870
10.219846,0.469760
10.452115,0.472000
10.684384,0.469240
10.916654,0.466890
11.148923,0.468020
11.381192,0.465430
11.613461,0.465320
11.845730,0.462550
12.077999,0.460980
12.310268,0.460430
12.542538,0.455670
12.774807,0.454060
13.007076,0.455090
13.239346,0.456380
13.471615,0.455180
13.703884,0.454480
13.936153,0.452470
14.168423,0.450830
14.400692,0.450210
14.632961,0.446270
14.865230,0.446350
15.097499,0.447990
15.329768,0.447360
15.562037,0.443930
15.794307,0.444180
16.026577,0.441280
16.258846,0.440260
16.491114,0.439610
16.723383,0.438490
16.955652,0.440310
17.187922,0.439970
17.420191,0.437300
17.652460,0.436660
17.884729,0.433840
18.116999,0.433660
18.349268,0.434580
18.581537,0.432570
18.813807,0.431860
19.046076,0.430130
19.278345,0.429020
19.510614,0.429250
19.742884,0.428620
19.975153,0.427140
20.207422,0.428260
20.439692,0.425720
20.671961,0.423550
20.904230,0.422330
21.136499,0.421310
21.368769,0.418950
21.601038,0.418860
21.833307,0.417980
22.065577,0.416800
22.297846,0.417830
22.530115,0.417520
22.762384,0.416600
22.994652,0.415380
23.226921,0.414910
23.459190,0.415340
23.691460,0.414160
23.923729,0.414390
24.155998,0.414680
24.388268,0.414960
24.620537,0.413020
24.852806,0.413760
25.085075,0.414750
25.317345,0.415440
25.549614,0.414210
25.781883,0.415180
26.014153,0.414390
26.246422,0.414610
26.478691,0.414720
26.710960,0.414050
26.943230,0.411960
27.175499,0.409300
27.407768,0.408710
27.640038,0.406830
27.872307,0.405420
28.104576,0.404680
28.336845,0.405280
28.569115,0.406520
28.801384,0.404260
29.033653,0.402050
29.265923,0.401140
29.498190,0.401300
29.730459,0.401490
29.962729,0.401220
30.194998,0.400110
30.427267,0.400560
30.659536,0.400460
30.891806,0.400680
31.124075,0.400090
31.356344,0.398950
31.588614,0.399760
31.820883,0.398440
32.053154,0.396510
32.285423,0.397840
32.517693,0.396990
32.749958,0.395240
32.982227,0.395270
33.214497,0.393860
33.446766,0.394740
33.679035,0.392970
33.911304,0.393560
34.143574,0.392160
34.375843,0.392540
34.608112,0.393910
34.840382,0.394420
35.072651,0.393620
35.304920,0.393820
35.537189,0.393110
35.769459,0.393130
36.001728,0.394970
36.233997,0.391300
36.466267,0.391740
36.698536,0.392050
36.930805,0.389450
37.163074,0.387570
37.395344,0.388640
37.627613,0.388370
37.859882,0.387210
38.092152,0.388490
38.324421,0.387970
38.556690,0.385620
38.788960,0.382550
39.021229,0.381380
39.253498,0.380200
39.485767,0.380620
39.718037,0.379520
39.950306,0.379700
40.182575,0.379690
40.414845,0.378290
40.647114,0.376920
40.879383,0.378220
41.111652,0.380450
41.343922,0.379270
41.576191,0.379430
41.808460,0.378550
42.040730,0.378600
42.272999,0.378800
42.505268,0.378840
42.737537,0.377340
42.969807,0.376160
