t,density
0.000000,1.000000
0.232512,0.846510
0.465024,0.771420
0.697537,0.727520
0.930049,0.696110
1.162561,0.670310
1.395073,0.649220
1.627586,0.633190
1.860098,0.618350
2.092610,0.607300
2.325122,0.598860
2.557634,0.589950
2.790147,0.582790
3.022659,0.575320
3.255171,0.568860
3.487683,0.560760
3.720196,0.554540
3.952708,0.551480
4.185220,0.546310
4.417732,0.542400
4.650245,0.536720
4.882757,0.532960
5.115269,0.527980
5.347781,0.524770
5.580293,0.522150
5.812806,0.518240
6.045318,0.514860
6.277830,0.510300
6.510342,0.507540
6.742855,0.504170
6.975367,0.502930
7.207879,0.499850
7.440391,0.497040
7.672904,0.493840
7.905416,0.490170
8.137928,0.488920
8.370440,0.486740
8.602952,0.488010
8.835464,0.488070
9.067977,0.484950
9.300489,0.483160
9.533001,0.481830
9.765513,0.479280
9.998026,0.476440
10.230537,0.473360
10.463050,0.473660
10.695562,0.470160
10.928075,0.468410
11.160586,0.467210
11.393099,0.463190
11.625611,0.462840
11.858124,0.458670
12.090635,0.459160
12.323148,0.461050
12.555660,0.457900
12.788173,0.456900
13.020684,0.457010
13.253197,0.457730
13.485709,0.456010
13.718222,0.454630
13.950733,0.452810
14.183246,0.451680
14.415758,0.450740
14.648271,0.447830
14.880782,0.448900
15.113295,0.447040
15.345807,0.444240
15.578319,0.443110
15.810831,0.443520
16.043343,0.442750
16.275856,0.441900
16.508368,0.441180
16.740881,0.438560
16.973392,0.437480
17.205904,0.434570
17.438417,0.434450
17.670929,0.432480
17.903440,0.431890
18.135954,0.429540
18.368465,0.430490
18.600979,0.429700
18.833490,0.427690
19.066002,0.425690
19.298515,0.426600
19.531027,0.426300
19.763538,0.424500
19.996052,0.422770
20.228563,0.424120
20.461075,0.421280
20.693588,0.420890
20.926100,0.420660
21.158613,0.421220
21.391125,0.420790
21.623636,0.419350
21.856150,0.417590
22.088661,0.416660
22.321173,0.416130
22.553686,0.415640
22.786198,0.414020
23.018711,0.412220
23.251223,0.412220
23.483734,0.411950
23.716248,0.408360
23.948759,0.408660
24.181271,0.408220
24.413784,0.407230
24.646296,0.405730
24.878807,0.405820
25.111320,0.406710
25.343832,0.404250
25.576345,0.404610
25.808857,0.404900
26.041368,0.404250
26.273882,0.404320
26.506393,0.405100
26.738905,0.404470
26.971418,0.404050
27.203930,0.403970
27.436443,0.402560
27.668955,0.401580
27.901466,0.399280
28.133980,0.398450
28.366491,0.398020
28.599003,0.396120
28.831516,0.394900
29.064028,0.396060
29.296541,0.395740
29.529053,0.396030
29.761564,0.395580
29.994078,0.394870
30.226589,0.393680
30.459101,0.392560
30.691614,0.391830
30.924126,0.392500
31.156637,0.390050
31.389151,0.391100
31.621662,0.391710
31.854176,0.388870
32.086685,0.388200
32.319199,0.389500
32.551712,0.387270
32.784225,0.386750
33.016735,0.387870
33.249249,0.385480
33.481762,0.386980
33.714272,0.385180
33.946785,0.385670
34.179298,0.385060
34.411808,0.385470
34.644321,0.385880
34.876835,0.387250
35.109344,0.387300
35.341858,0.383890
35.574371,0.384930
35.806881,0.385580
36.039394,0.385480
36.271908,0.384230
36.504417,0.384230
36.736931,0.384980
36.969444,0.385490
37.201958,0.383220
37.434467,0.381080
37.666981,0.382570
37.899494,0.383370
38.132004,0.384030
38.364517,0.382670
38.597031,0.381270
38.829540,0.381390
39.062054,0.379110
39.294567,0.379370
39.527077,0.380620
39.759590,0.378110
39.992104,0.379070
40.224613,0.379710
40.457127,0.379180
40.689640,0.380010
40.922150,0.376770
41.154663,0.375080
41.387177,0.373660
41.619690,0.375160
