t,density
0.000000,1.000000
1.003409,0.673250
2.006818,0.604563
3.010226,0.575812
4.013635,0.550625
5.017044,0.529500
6.020452,0.512813
7.023861,0.501062
8.027270,0.488812
9.030679,0.479375
10.034087,0.471875
11.037497,0.470187
12.040905,0.460500
13.044313,0.452562
14.047723,0.445750
15.051131,0.436500
16.054541,0.433188
17.057949,0.428063
18.061357,0.419625
19.064766,0.405125
20.068174,0.403875
21.071585,0.402750
22.074993,0.398375
23.078402,0.390500
24.081810,0.380375
25.085218,0.377063
26.088627,0.371625
27.092037,0.380188
28.095446,0.371250
29.098854,0.366938
30.102262,0.353125
31.105671,0.344062
32.109081,0.339000
33.112488,0.335188
34.115898,0.332062
35.119305,0.328688
36.122715,0.320688
37.126125,0.312812
38.129532,0.313312
39.132942,0.310812
40.136349,0.303438
41.139759,0.303250
42.143169,0.297312
43.146576,0.291000
44.149986,0.287438
45.153393,0.287938
46.156803,0.279813
47.160213,0.272875
48.163620,0.265437
49.167030,0.264313
50.170437,0.259625
51.173847,0.262250
52.177254,0.256750
53.180664,0.244812
54.184074,0.243938
55.187481,0.238687
56.190891,0.238063
57.194298,0.232313
58.197708,0.232375
59.201118,0.241187
60.204525,0.231500
61.207935,0.225875
62.211342,0.220875
63.214752,0.216125
64.218163,0.213688
65.221573,0.207063
66.224976,0.208313
67.228386,0.204125
68.231796,0.200437
69.235207,0.200125
70.238609,0.195750
71.242020,0.196875
72.245430,0.192125
73.248840,0.195000
74.252251,0.184812
75.255653,0.180062
76.259064,0.172937
77.262474,0.173625
78.265884,0.176500
79.269295,0.173500
80.272697,0.171250
81.276108,0.168500
82.279518,0.165750
83.282928,0.168375
84.286339,0.164687
85.289742,0.153188
86.293152,0.146813
87.296562,0.145937
88.299973,0.148250
89.303383,0.148750
90.306786,0.147625
91.310196,0.145313
92.313606,0.141500
93.317017,0.147187
94.320427,0.144687
95.323830,0.140875
96.327240,0.138063
97.330650,0.139125
98.334061,0.136375
99.337463,0.133625
100.340874,0.133875
101.344284,0.133625
102.347694,0.130125
103.351105,0.129688
104.354507,0.124500
105.357918,0.122688
106.361328,0.122188
107.364738,0.116875
108.368149,0.116125
109.371552,0.114312
110.374962,0.113375
111.378372,0.111625
112.381783,0.110062
113.385193,0.105813
114.388596,0.102938
115.392006,0.103063
116.395416,0.101000
117.398827,0.101938
118.402237,0.097750
119.405640,0.100750
120.409050,0.094750
121.412460,0.094687
122.415871,0.096187
123.419273,0.096500
124.422684,0.094437
125.426094,0.092500
126.429504,0.092375
127.432915,0.089438
128.436325,0.090375
129.439728,0.088750
130.443146,0.090063
131.446548,0.087750
132.449951,0.078750
133.453369,0.082500
134.456772,0.080250
135.460190,0.079687
136.463593,0.079437
137.466995,0.080375
138.470413,0.077563
139.473816,0.075688
140.477219,0.075313
141.480637,0.077625
142.484039,0.074250
143.487457,0.074000
144.490860,0.069562
145.494263,0.069312
146.497681,0.070187
147.501083,0.071313
148.504501,0.068875
149.507904,0.067125
150.511307,0.062500
151.514725,0.061125
152.518127,0.063187
153.521545,0.062875
154.524948,0.060250
155.528351,0.059125
156.531769,0.058438
157.535172,0.056188
158.538589,0.057125
159.541992,0.057938
160.545395,0.053375
161.548813,0.051500
162.552216,0.048813
163.555634,0.048875
164.559036,0.048125
165.562439,0.049188
166.565857,0.047313
167.569260,0.051250
168.572678,0.049063
169.576080,0.046437
170.579483,0.047250
171.582901,0.043812
172.586304,0.045000
173.589722,0.040813
174.593124,0.041500
175.596527,0.038875
176.599945,0.041000
177.603348,0.039750
178.606766,0.038625
179.610168,0.038312
180.613571,0.036750
181.616989,0.034250
182.620392,0.032563
183.623810,0.035750
184.627213,0.036437
185.630615,0.035000
186.634033,0.035000
187.637436,0.035312
188.640854,0.036062
189.644257,0.034375
190.647659,0.033938
191.651077,0.034875
192.654480,0.032313
193.657883,0.031563
194.661301,0.031062
195.664703,0.030000
196.668121,0.029750
197.671524,0.029812
198.674927,0.026812
199.678345,0.029125
200.681747,0.027500
201.685165,0.027000
202.688568,0.027875
203.691971,0.026062
204.695389,0.023688
205.698792,0.022312
206.702209,0.022125
207.705612,0.023625
208.709015,0.022875
209.712433,0.024125
210.715836,0.024063
211.719254,0.022750
212.722656,0.024313
213.726059,0.023938
214.729477,0.020500
215.732880,0.019688
216.736298,0.021313
217.739700,0.020688
218.743103,0.020188
219.746521,0.021937
220.749924,0.021250
221.753342,0.019563
222.756744,0.018937
223.760147,0.020125
224.763565,0.019437
225.766968,0.021812
226.770386,0.021750
227.773788,0.018812
228.777191,0.017000
229.780609,0.016813
230.784012,0.017687
231.787430,0.017125
232.790833,0.017313
233.794235,0.017563
234.797653,0.019000
235.801056,0.018812
236.804474,0.018250
237.807877,0.017875
238.811279,0.017750
239.814697,0.016813
240.818100,0.016438
241.821518,0.016875
242.824921,0.016625
243.828323,0.014687
244.831741,0.015500
245.835144,0.015125
246.838547,0.015375
247.841965,0.013688
248.845367,0.013625
249.848785,0.013938
250.852188,0.012750
251.855591,0.010812
252.859009,0.013375
253.862411,0.012625
254.865829,0.011875
255.869232,0.011562
256.872650,0.012125
257.876038,0.010875
258.879456,0.009813
259.882874,0.009750
260.886292,0.010375
261.889679,0.009250
262.893097,0.010500
263.896515,0.010250
264.899902,0.010000
265.903320,0.009687
266.906738,0.010063
267.910126,0.010000
268.913544,0.009000
269.916962,0.009375
270.920380,0.009625
