t,density
0.000000,1.000000
1.001591,0.684852
2.003182,0.613688
3.004773,0.572070
4.006364,0.543906
5.007955,0.524969
6.009546,0.509859
7.011137,0.500344
8.012728,0.492312
9.014318,0.483805
10.015910,0.476719
11.017501,0.467203
12.019092,0.461648
13.020683,0.454203
14.022274,0.448062
15.023865,0.443359
16.025455,0.439000
17.027046,0.434266
18.028637,0.431430
19.030230,0.429234
20.031820,0.425344
21.033411,0.420891
22.035002,0.419281
23.036592,0.416109
24.038183,0.413969
25.039774,0.410859
26.041367,0.409820
27.042957,0.407180
28.044548,0.405453
29.046139,0.402258
30.047729,0.399922
31.049320,0.396227
32.050911,0.395414
33.052502,0.393422
34.054092,0.390391
35.055683,0.390820
36.057274,0.387609
37.058868,0.383797
38.060459,0.380500
39.062050,0.380031
40.063641,0.378172
41.065231,0.378641
42.066822,0.375727
43.068413,0.374320
44.070004,0.372461
45.071594,0.372953
46.073185,0.371836
47.074776,0.369617
48.076366,0.365125
49.077957,0.365617
50.079548,0.363891
51.081139,0.363453
52.082733,0.360703
53.084324,0.359805
54.085915,0.360781
55.087505,0.361609
56.089096,0.356664
57.090687,0.355633
58.092278,0.355883
59.093868,0.356117
60.095459,0.354930
61.097050,0.352109
62.098640,0.351289
63.100231,0.350680
64.101822,0.350469
65.103416,0.352594
66.105003,0.353672
67.106598,0.353758
68.108185,0.350305
69.109779,0.349609
70.111366,0.345594
71.112961,0.344547
72.114548,0.342672
73.116142,0.343344
74.117737,0.343523
75.119324,0.343930
76.120918,0.343852
77.122505,0.341156
78.124100,0.339469
79.125687,0.335859
80.127281,0.334180
81.128868,0.338547
82.130463,0.336578
83.132050,0.335359
84.133644,0.337094
85.135231,0.334961
86.136826,0.335867
87.138412,0.332844
88.140007,0.333570
89.141602,0.332969
90.143188,0.329336
91.144783,0.329195
92.146370,0.331117
93.147964,0.331484
94.149551,0.328453
95.151146,0.328641
96.152733,0.330727
97.154327,0.331156
98.155914,0.328859
99.157509,0.327820
100.159096,0.324937
101.160690,0.322914
102.162277,0.325703
103.163872,0.326453
104.165466,0.327406
105.167053,0.320898
106.168648,0.321562
107.170235,0.320805
108.171829,0.320633
109.173416,0.318750
110.175011,0.318852
111.176598,0.316227
112.178192,0.316305
113.179779,0.313617
114.181374,0.314609
