t,density
0.000000,1.000000
0.250032,0.838936
0.500065,0.761513
0.750097,0.714949
1.000129,0.682482
1.250161,0.657929
1.500194,0.638687
1.750226,0.622802
2.000258,0.609465
2.250290,0.597130
2.500323,0.586741
2.750355,0.577784
3.000387,0.569307
3.250420,0.561223
3.500452,0.554769
3.750484,0.548584
4.000516,0.542055
4.250549,0.536212
4.500581,0.531120
4.750613,0.526688
5.000646,0.522152
5.250678,0.517526
5.500710,0.514169
5.750742,0.510381
6.000774,0.506329
6.250807,0.502446
6.500839,0.499701
6.750871,0.496074
7.000904,0.493003
7.250936,0.489999
7.500968,0.486508
7.751000,0.484477
8.001033,0.481840
8.251065,0.479592
8.501098,0.477017
8.751129,0.475087
9.001162,0.472371
9.251194,0.469703
9.501226,0.467210
9.751259,0.465491
10.001291,0.463615
10.251323,0.461702
10.501355,0.459418
10.751388,0.457293
11.001420,0.456077
11.251452,0.453802
11.501485,0.452782
11.751517,0.450755
12.001549,0.449431
12.251581,0.447554
12.501614,0.446207
12.751646,0.444847
13.001678,0.443086
13.251711,0.441386
13.501742,0.439903
13.751775,0.438162
14.001807,0.437138
14.251840,0.436189
14.501872,0.434935
14.751904,0.433381
15.001936,0.431875
15.251968,0.431007
15.502001,0.430048
15.752033,0.429111
16.002066,0.428068
16.252098,0.427091
16.502131,0.425832
16.752163,0.423987
17.002195,0.423003
17.252228,0.420913
17.502258,0.419905
17.752291,0.418844
18.002323,0.417046
18.252356,0.416554
18.502388,0.416197
18.752420,0.415084
19.002453,0.414066
19.252485,0.413292
19.502518,0.412890
19.752550,0.410581
20.002583,0.409591
20.252615,0.408550
20.502645,0.407316
20.752678,0.406467
21.002710,0.405684
21.252743,0.404241
21.502775,0.403923
21.752808,0.403121
22.002840,0.403004
22.252872,0.401556
22.502905,0.400323
22.752937,0.399913
23.002970,0.399074
23.253002,0.399177
23.503035,0.398166
23.753065,0.397126
24.003098,0.396154
24.253130,0.395402
24.503162,0.394516
24.753195,0.394528
25.003227,0.393940
25.253260,0.394156
25.503292,0.393406
25.753325,0.392626
26.003357,0.392149
26.253389,0.392466
26.503422,0.391292
26.753452,0.390489
27.003485,0.389384
27.253517,0.388447
27.503550,0.387845
27.753582,0.386881
28.003614,0.386505
28.253647,0.385402
28.503679,0.385040
28.753712,0.384990
29.003744,0.384361
29.253777,0.384043
29.503809,0.383229
29.753841,0.382473
30.003872,0.381947
30.253904,0.381359
30.503937,0.380254
