0.000000,1.000000
10.000466,0.471580
20.000933,0.413320
30.001398,0.387000
40.001865,0.377800
50.002331,0.360500
60.002796,0.339720
70.003265,0.319860
80.003731,0.326160
90.004196,0.317580
100.004662,0.310420
110.005127,0.321720
120.005592,0.308560
130.006058,0.312940
140.006531,0.301500
150.006989,0.300900
160.007462,0.294820
170.007919,0.276560
180.008392,0.289400
190.008850,0.292500
200.009323,0.296020
210.009796,0.290560
220.010254,0.288820
230.010727,0.289740
240.011185,0.285320
250.011658,0.286040
260.012115,0.277000
270.012573,0.273140
280.013062,0.273820
290.013519,0.276580
300.013977,0.270360
310.014465,0.278180
320.014923,0.274420
330.015381,0.275140
340.015839,0.271660
350.016327,0.269160
360.016785,0.273080
370.017242,0.262400
380.017700,0.276800
390.018188,0.266500
400.018646,0.263400
410.019104,0.266240
420.019592,0.262420
430.020050,0.272880
440.020508,0.267540
450.020966,0.281900
460.021454,0.280020
470.021912,0.263200
480.022369,0.280880
490.022858,0.272600
500.023315,0.274480
510.023773,0.278420
520.024231,0.277140
530.024719,0.270820
540.025146,0.263420
550.025635,0.265040
560.026123,0.265720
570.026550,0.269660
580.027039,0.262000
590.027527,0.270180
600.027954,0.259400
610.028442,0.251180
620.028931,0.251640
630.029358,0.256000
640.029846,0.246460
650.030273,0.248040
660.030762,0.266940
670.031250,0.268040
680.031677,0.261460
690.032166,0.263220
700.032654,0.271460
710.033081,0.278340
720.033569,0.274360
730.034058,0.274640
740.034485,0.275560
750.034973,0.281240
760.035400,0.274600
770.035889,0.265880
780.036377,0.264260
790.036804,0.267400
800.037292,0.258960
810.037781,0.249160
820.038208,0.249340
830.038696,0.263880
840.039185,0.254640
850.039612,0.254960
860.040100,0.258800
870.040527,0.248040
880.041016,0.258120
890.041504,0.253260
900.041931,0.249980
910.042419,0.244580
920.042908,0.244440
930.043335,0.242220
940.043823,0.245420
950.044312,0.241060
960.044739,0.240140
970.045227,0.248280
980.045715,0.241020
990.046143,0.259300
1000.046631,0.241820
1010.047058,0.235620
1020.047546,0.229740
1030.047974,0.238200
1040.048462,0.234060
1050.048950,0.232080
1060.049438,0.238240
1070.049927,0.226020
1080.050293,0.217180
1090.050781,0.217220
1100.051270,0.231540
1110.051758,0.221820
1120.052246,0.220220
1130.052734,0.209740
1140.053101,0.207840
1150.053589,0.211960
1160.054077,0.219220
1170.054565,0.212940
1180.055054,0.217320
1190.055420,0.228520
1200.055908,0.220240
1210.056396,0.238440
1220.056885,0.225880
1230.057373,0.228700
1240.057861,0.234400
1250.058228,0.228120
1260.058716,0.230720
1270.059204,0.232060
1280.059692,0.229280
1290.060181,0.222340
1300.060547,0.208340
1310.061035,0.208660
1320.061523,0.211420
1330.062012,0.217400
1340.062500,0.213740
1350.062988,0.203480
1360.063354,0.195920
1370.063843,0.203680
1380.064331,0.198680
1390.064819,0.209180
1400.065308,0.208060
1410.065674,0.194620
1420.066162,0.199880
1430.066650,0.203140
1440.067139,0.204240
1450.067627,0.191780
1460.068115,0.194120
1470.068481,0.190420
1480.068970,0.192720
1490.069458,0.187580
1500.069946,0.195560
1510.070435,0.185820
1520.070801,0.197120
1530.071289,0.188320
1540.071777,0.189020
1550.072266,0.190100
1560.072754,0.193200
1570.073242,0.190380
1580.073608,0.185680
1590.074097,0.181780
1600.074585,0.171880
1610.075073,0.175100
1620.075562,0.172520
1630.075928,0.176220
1640.076416,0.171660
1650.076904,0.175960
1660.077393,0.175340
1670.077881,0.176500
1680.078369,0.184060
1690.078735,0.180740
1700.079224,0.179460
1710.079712,0.184520
1720.080200,0.182380
1730.080688,0.189340
1740.081055,0.188940
1750.081543,0.181120
1760.082031,0.195540
1770.082520,0.194680
1780.083008,0.191920
1790.083496,0.190020
1800.083862,0.188040
1810.084351,0.181960
1820.084839,0.177580
1830.085327,0.179780
1840.085815,0.189260
1850.086182,0.189480
1860.086670,0.187980
1870.087158,0.182300
1880.087646,0.177880
1890.088135,0.168340
1900.088623,0.169100
1910.088989,0.171600
1920.089478,0.162320
1930.089966,0.176640
1940.090454,0.180960
1950.090942,0.177220
1960.091431,0.180840
1970.091797,0.182020
1980.092285,0.190300
1990.092773,0.182360
2000.093262,0.189960
2010.093750,0.185240
2020.094116,0.176880
2030.094604,0.171400
2040.095093,0.177900
2050.095459,0.175740
2060.095947,0.178360
2070.096436,0.165620
2080.096924,0.168480
2090.097412,0.174100
2100.097900,0.176220
2110.098389,0.183620
2120.098877,0.177200
2130.099365,0.171840
2140.099854,0.181160
2150.100342,0.181600
2160.100586,0.185600
2170.101074,0.186900
2180.101562,0.181500
2190.102051,0.177620
2200.102539,0.183160
2210.103027,0.181520
2220.103516,0.175800
2230.104004,0.178180
2240.104492,0.180100
2250.104980,0.185100
2260.105469,0.190100
2270.105713,0.178740
2280.106201,0.187240
2290.106689,0.191920
2300.107178,0.179400
2310.107666,0.180620
2320.108154,0.171660
2330.108643,0.180660
2340.109131,0.167760
2350.109619,0.171620
2360.110107,0.169940
2370.110596,0.166880
2380.110840,0.166640
2390.111328,0.166340
2400.111816,0.160720
2410.112305,0.169180
2420.112793,0.163000
2430.113281,0.170360
2440.113770,0.166540
2450.114258,0.169300
2460.114746,0.178960
2470.115234,0.186060
2480.115723,0.182700
2490.115967,0.174560
2500.116455,0.176820
2510.116943,0.173420
2520.117432,0.179600
2530.117920,0.179420
2540.118408,0.174860
2550.118896,0.172740
2560.119385,0.160320
2570.119873,0.159040
2580.120361,0.161740
2590.120850,0.165860
2600.121094,0.168820
2610.121582,0.171680
2620.122070,0.167120
2630.122559,0.167160
2640.123047,0.165680
2650.123535,0.167760
2660.124023,0.165780
2670.124512,0.162180
2680.125000,0.166440
2690.125488,0.161440
2700.125977,0.154920
2710.126221,0.159920
2720.126709,0.167920
2730.127197,0.157860
2740.127686,0.160340
2750.128174,0.153920
2760.128662,0.155000
2770.129150,0.158620
2780.129639,0.161720
2790.130127,0.154440
2800.130615,0.147980
2810.131104,0.154220
2820.131348,0.158140
2830.131836,0.154000
2840.132324,0.164820
2850.132812,0.160500
2860.133301,0.162580
2870.133789,0.160820
2880.134277,0.168680
2890.134766,0.161020
2900.135254,0.160620
2910.135742,0.170420
2920.136230,0.167900
2930.136475,0.172840
2940.136963,0.164780
2950.137451,0.167200
2960.137939,0.153980
2970.138428,0.153620
2980.138916,0.156520
2990.139404,0.150920
3000.139893,0.142260
3010.140381,0.150740
3020.140869,0.145860
3030.141357,0.147000
3040.141602,0.159580
3050.142090,0.149160
3060.142578,0.151700
3070.143066,0.154060
3080.143555,0.158640
3090.144043,0.155860
3100.144531,0.156920
3110.145020,0.156040
3120.145508,0.153320
3130.145996,0.158520
3140.146484,0.159840
3150.146729,0.165300
3160.147217,0.151620
3170.147705,0.156900
3180.148193,0.168540
3190.148682,0.163740
3200.149170,0.160260
3210.149658,0.163080
3220.150146,0.158160
3230.150635,0.157680
3240.151123,0.149340
3250.151611,0.152880
3260.151855,0.152520
3270.152344,0.153540
3280.152832,0.138780
3290.153320,0.139320
3300.153809,0.140520
3310.154297,0.147600
3320.154785,0.145440
3330.155273,0.149160
3340.155762,0.137040
3350.156250,0.148500
3360.156738,0.143760
3370.156982,0.144180
3380.157471,0.131340
3390.157959,0.145500
3400.158447,0.140280
3410.158936,0.147300
3420.159424,0.159180
3430.159912,0.164580
3440.160400,0.160080
3450.160889,0.154140
3460.161377,0.155460
3470.161865,0.159240
3480.162109,0.165000
3490.162598,0.163980
3500.163086,0.160200
3510.163574,0.152280
3520.164062,0.148080
3530.164551,0.152280
3540.165039,0.146220
3550.165527,0.153600
3560.166016,0.162420
3570.166504,0.156000
3580.166992,0.150060
3590.167236,0.145620
3600.167725,0.136260
3610.168213,0.134940
3620.168701,0.149220
3630.169189,0.151800
3640.169678,0.156360
3650.170166,0.145680
3660.170654,0.154140
3670.171143,0.151380
3680.171631,0.154020
3690.172119,0.154860
3700.172363,0.149280
3710.172852,0.150300
3720.173340,0.155100
3730.173828,0.150660
3740.174316,0.153300
3750.174805,0.154680
3760.175293,0.148200
3770.175781,0.150600
3780.176270,0.154620
3790.176758,0.159840
3800.177246,0.156780
3810.177490,0.147600
3820.177979,0.148260
3830.178467,0.159000
3840.178955,0.152880
3850.179443,0.154740
3860.179932,0.146400
3870.180420,0.151860
3880.180908,0.150180
3890.181396,0.148140
3900.181885,0.150600
3910.182373,0.137760
3920.182861,0.131100
3930.183105,0.138900
3940.183594,0.146520
3950.184082,0.132000
3960.184570,0.128040
3970.185059,0.123720
3980.185547,0.120900
3990.186035,0.120420
4000.186523,0.132240
4010.187012,0.127980
4020.187500,0.130680
4030.187988,0.133440
4040.188232,0.131880
4050.188721,0.132840
4060.189209,0.134940
4070.189697,0.138840
4080.190186,0.136620
4090.190674,0.141120
4100.190918,0.131220
4110.191406,0.135240
4120.191895,0.132900
4130.192383,0.129960
4140.192871,0.132900
4150.193359,0.141240
4160.193848,0.136440
4170.194336,0.131820
4180.194824,0.147000
4190.195312,0.133920
4200.195801,0.129480
4210.196289,0.126300
4220.196777,0.125580
4230.197266,0.114600
4240.197754,0.116880
4250.198242,0.122760
4260.198730,0.121860
4270.199219,0.111780
4280.199707,0.109080
4290.200195,0.111060
4300.200684,0.112620
4310.200684,0.117600
4320.201172,0.117240
4330.201660,0.124980
4340.202148,0.123660
4350.202637,0.120300
4360.203125,0.122160
4370.203613,0.118680
4380.204102,0.115620
4390.204590,0.120180
4400.205078,0.118860
4410.205566,0.118560
4420.206055,0.121440
4430.206543,0.126780
4440.207031,0.121920
4450.207520,0.123900
4460.208008,0.119760
4470.208496,0.127680
4480.208984,0.126720
4490.209473,0.116220
4500.209961,0.117180
4510.210449,0.123180
4520.210938,0.121920
4530.210938,0.125100
4540.211426,0.131580
4550.211914,0.127980
4560.212402,0.141960
4570.212891,0.136980
4580.213379,0.127260
4590.213867,0.126960
4600.214355,0.120360
4610.214844,0.128160
4620.215332,0.121980
4630.215820,0.117660
4640.216309,0.124500
4650.216797,0.120120
4660.217285,0.118440
4670.217773,0.119040
4680.218262,0.119520
4690.218750,0.122040
4700.219238,0.119940
4710.219727,0.117120
4720.220215,0.112320
4730.220703,0.107220
4740.221191,0.113100
4750.221191,0.106620
4760.221680,0.104400
4770.222168,0.103620
4780.222656,0.114000
4790.223145,0.104400
4800.223633,0.105240
4810.224121,0.112800
4820.224609,0.108360
4830.225098,0.105960
4840.225586,0.109980
4850.226074,0.120900
4860.226562,0.114000
4870.227051,0.116040
4880.227539,0.105120
4890.228027,0.108180
4900.228516,0.110580
4910.229004,0.108420
4920.229492,0.109860
4930.229980,0.107100
4940.230469,0.100620
4950.230957,0.106140
4960.231445,0.107820
4970.231445,0.108660
4980.231934,0.113340
4990.232422,0.112680
5000.232910,0.120300
5010.233398,0.113880
5020.233887,0.107640
5030.234375,0.108120
5040.234863,0.104760
5050.235352,0.112860
5060.235840,0.109380
5070.236328,0.119340
5080.236816,0.105900
5090.237305,0.105180
5100.237793,0.103860
5110.238281,0.106800
5120.238770,0.104940
5130.239258,0.102600
5140.239746,0.108960
5150.240234,0.106800
5160.240723,0.101220
5170.241211,0.104820
5180.241699,0.103620
5190.241699,0.105180
5200.242188,0.101460
5210.242676,0.101940
5220.243164,0.104640
5230.243652,0.099960
5240.244141,0.109020
5250.244629,0.108120
5260.245117,0.105180
5270.245605,0.102060
5280.246094,0.097080
5290.246582,0.098640
5300.247070,0.102960
5310.247559,0.103800
5320.248047,0.100200
5330.248535,0.098340
5340.249023,0.093060
5350.249512,0.098700
5360.250000,0.089040
5370.250488,0.089760
5380.250977,0.101100
5390.251465,0.092400
5400.251953,0.097980
5410.252441,0.092340
5420.252441,0.098880
5430.252930,0.095100
5440.253418,0.104280
5450.253906,0.101040
5460.254395,0.105960
5470.254883,0.109500
5480.255371,0.102540
5490.255859,0.104880
5500.256348,0.106800
5510.256836,0.101460
5520.257324,0.098340
5530.257812,0.098580
5540.258301,0.094500
5550.258789,0.098280
5560.259277,0.099600
5570.259766,0.102780
5580.260254,0.107640
5590.260742,0.100620
5600.261230,0.099780
5610.261719,0.095580
5620.262207,0.092100
5630.262695,0.094500
5640.262695,0.099420
5650.263184,0.095820
5660.263672,0.103200
5670.264160,0.102660
5680.264648,0.100740
5690.265137,0.100980
