t,density
0.000000,1.000000
1.000571,0.630980
2.001143,0.525320
3.001714,0.454560
4.002285,0.411040
5.002857,0.372800
6.003428,0.342080
7.004000,0.314080
8.004571,0.290120
9.005143,0.272300
10.005714,0.255360
11.006286,0.236860
12.006857,0.220820
13.007428,0.209720
14.007999,0.197300
15.008572,0.183260
16.009142,0.171620
17.009714,0.163580
18.010286,0.151680
19.010857,0.138920
20.011429,0.131680
21.011999,0.123020
22.012571,0.119820
23.013144,0.114660
24.013714,0.108460
25.014286,0.102880
26.014856,0.097140
27.015429,0.093980
28.015999,0.089560
29.016571,0.082800
30.017143,0.079960
31.017714,0.076320
32.018284,0.071960
33.018856,0.067120
34.019428,0.065120
35.020000,0.059320
36.020573,0.057540
37.021141,0.054980
38.021713,0.050060
39.022285,0.047460
40.022858,0.044200
41.023430,0.041800
42.023998,0.039760
43.024570,0.036980
44.025143,0.035200
45.025715,0.033580
46.026287,0.031860
47.026855,0.029780
48.027428,0.027260
49.028000,0.025700
50.028572,0.026220
51.029140,0.024480
52.029713,0.023920
53.030285,0.023680
54.030857,0.022160
55.031429,0.020980
56.031998,0.019660
57.032570,0.020100
58.033142,0.018440
59.033714,0.017120
60.034286,0.016500
61.034855,0.015720
62.035427,0.014540
63.035999,0.014300
64.036568,0.014600
65.037140,0.013980
66.037712,0.012360
67.038284,0.011180
68.038857,0.011160
69.039429,0.010560
70.040001,0.010020
71.040573,0.009320
72.041145,0.008400
73.041710,0.007020
74.042282,0.006460
75.042854,0.005780
76.043427,0.005060
77.043999,0.005240
78.044571,0.004660
79.045143,0.004660
80.045715,0.004480
81.046288,0.003880
82.046860,0.003520
83.047424,0.003480
84.047997,0.003120
85.048569,0.002560
86.049141,0.001940
87.049713,0.001940
88.050285,0.001980
89.050858,0.001820
90.051430,0.001780
91.052002,0.001660
92.052574,0.001640
93.053139,0.001640
94.053711,0.001680
95.054283,0.001460
96.054855,0.001320
97.055428,0.001200
98.056000,0.001220
99.056572,0.001060
100.057144,0.000720
101.057716,0.000700
102.058281,0.000720
103.058853,0.000800
104.059425,0.000640
105.059998,0.000760
106.060570,0.000760
107.061142,0.000700
108.061714,0.000780
109.062286,0.000580
110.062859,0.000660
111.063431,0.000900
112.063995,0.001000
113.064568,0.000820
114.065140,0.000780
115.065712,0.000740
116.066284,0.000920
117.066856,0.001080
118.067429,0.001080
119.068001,0.000800
120.068573,0.000820
121.069145,0.000720
122.069710,0.000700
123.070282,0.000840
124.070854,0.000800
125.071426,0.000800
126.071999,0.000800
127.072571,0.000540
128.073135,0.000520
129.073715,0.000540
130.074280,0.000660
131.074860,0.000580
132.075424,0.000520
133.076004,0.000440
134.076569,0.000460
135.077148,0.000320
136.077713,0.000320
137.078278,0.000260
138.078857,0.000240
139.079422,0.000220
140.080002,0.000240
141.080566,0.000180
142.081146,0.000120
143.081711,0.000160
144.082291,0.000180
145.082855,0.000160
146.083420,0.000100
147.084000,0.000060
148.084564,0.000040
149.085144,0.000020
150.085709,0.000020
151.086288,0.000000
152.086853,0.000000
153.087433,0.000000
154.087997,0.000000
155.088577,0.000000
156.089142,0.000000
157.089706,0.000000
158.090286,0.000000
159.090851,0.000000
160.091431,0.000000
161.091995,0.000000
162.092575,0.000000
163.093140,0.000000
164.093719,0.000000
165.094284,0.000000
166.094849,0.000000
167.095428,0.000000
168.095993,0.000000
169.096573,0.000000
170.097137,0.000000
171.097717,0.000000
172.098282,0.000000
173.098862,0.000000
174.099426,0.000000
175.099991,0.000000
176.100571,0.000000
177.101135,0.000000
178.101715,0.000000
179.102280,0.000000
180.102859,0.000000
181.103424,0.000000
182.104004,0.000000
183.104568,0.000000
184.105148,0.000000
185.105713,0.000000
186.106277,0.000000
187.106857,0.000000
188.107422,0.000000
189.108002,0.000000
190.108566,0.000000
191.109146,0.000000
192.109711,0.000000
193.110291,0.000000
194.110855,0.000000
195.111420,0.000000
196.112000,0.000000
197.112564,0.000000
198.113144,0.000000
199.113708,0.000000
200.114288,0.000000
201.114853,0.000000
