t,density
0.0,0.9978000000000008
1.0,0.6793999999999999
2.0,0.6062000000000002
3.0,0.5687999999999999
4.0,0.5464000000000001
5.0,0.5285000000000001
6.0,0.5204000000000003
7.0,0.4980000000000003
8.0,0.49050000000000027
9.0,0.47870000000000007
10.0,0.46940000000000004
11.0,0.47200000000000014
12.0,0.4588000000000001
13.0,0.4659000000000002
14.0,0.46220000000000006
15.0,0.4588000000000003
16.0,0.45480000000000004
17.0,0.4470999999999999
18.0,0.4475000000000001
19.0,0.4356000000000001
20.0,0.4341
21.0,0.42880000000000007
22.0,0.4292000000000001
23.0,0.4226000000000004
24.0,0.4111
25.0,0.4094
26.0,0.3964000000000001
27.0,0.3962000000000001
28.0,0.3895000000000001
29.0,0.3868000000000002
30.0,0.3768000000000002
31.0,0.38480000000000003
32.0,0.3800999999999998
33.0,0.3915
34.0,0.3973000000000002
35.0,0.38700000000000023
36.0,0.37550000000000006
37.0,0.3779
38.0,0.3762000000000001
39.0,0.3751000000000001
40.0,0.36640000000000006
41.0,0.36630000000000007
42.0,0.3606000000000002
43.0,0.3637000000000001
44.0,0.3551000000000002
45.0,0.357
46.0,0.35880000000000006
47.0,0.35539999999999994
48.0,0.35820000000000013
49.0,0.35230000000000017
50.0,0.36270000000000013
51.0,0.35720000000000035
52.0,0.3533999999999998
53.0,0.35939999999999994
54.0,0.3617
55.0,0.3596000000000001
56.0,0.3529000000000002
57.0,0.35270000000000007
58.0,0.3572000000000001
59.0,0.3561
60.0,0.34810000000000013
61.0,0.3577000000000001
62.0,0.3531000000000003
63.0,0.35080000000000017
64.0,0.3444000000000002
65.0,0.3424000000000001
66.0,0.3418000000000001
67.0,0.34370000000000017
68.0,0.34490000000000015
69.0,0.34210000000000007
70.0,0.3413000000000001
71.0,0.3475000000000001
72.0,0.34319999999999995
73.0,0.3432000000000001
74.0,0.3497000000000001
75.0,0.35190000000000005
76.0,0.34999999999999987
77.0,0.3418
78.0,0.3425000000000001
79.0,0.34149999999999997
80.0,0.3407000000000002
81.0,0.32999999999999996
82.0,0.33299999999999996
83.0,0.3347
84.0,0.3325
85.0,0.3327000000000001
86.0,0.3389999999999999
87.0,0.3345999999999999
88.0,0.3338000000000002
89.0,0.3285999999999999
90.0,0.32770000000000005
91.0,0.3280000000000001
92.0,0.32760000000000006
93.0,0.3297999999999999
94.0,0.3245
95.0,0.3291
96.0,0.3208999999999999
97.0,0.32750000000000007
98.0,0.3297000000000001
99.0,0.3418000000000001
100.0,0.3252000000000001
101.0,0.3337000000000001
102.0,0.3348000000000001
103.0,0.33949999999999997
104.0,0.34630000000000005
105.0,0.3413000000000001
106.0,0.33420000000000016
107.0,0.3375
108.0,0.3390000000000001
109.0,0.3379999999999999
110.0,0.3309000000000001
111.0,0.33070000000000005
112.0,0.3264000000000002
113.0,0.31839999999999996
114.0,0.33080000000000015
115.0,0.33620000000000005
116.0,0.3287
117.0,0.33300000000000024
118.0,0.33530000000000004
119.0,0.32780000000000015
120.0,0.3334000000000002
121.0,0.3344000000000001
122.0,0.3267000000000002
123.0,0.32000000000000006
124.0,0.32920000000000005
125.0,0.3254000000000001
126.0,0.3126
127.0,0.32190000000000013
128.0,0.3231000000000002
129.0,0.31960000000000005
130.0,0.31710000000000005
131.0,0.3158999999999999
132.0,0.3189999999999999
133.0,0.31150000000000005
134.0,0.30920000000000003
135.0,0.3037000000000001
136.0,0.29960000000000014
137.0,0.3023999999999999
138.0,0.3073
139.0,0.3067
140.0,0.3016999999999999
141.0,0.3026999999999999
142.0,0.3037999999999999
143.0,0.30779999999999996
144.0,0.30590000000000006
145.0,0.3137000000000001
146.0,0.3054
147.0,0.315
148.0,0.3054
149.0,0.3171000000000001
150.0,0.3120000000000001
151.0,0.3190999999999999
152.0,0.32360000000000005
153.0,0.31830000000000014
154.0,0.3231
155.0,0.31470000000000004
156.0,0.3174000000000001
157.0,0.31620000000000015
158.0,0.3163000000000001
159.0,0.3134
160.0,0.3218000000000001
161.0,0.313
162.0,0.31420000000000003
163.0,0.31900000000000006
164.0,0.31390000000000007
165.0,0.30810000000000004
166.0,0.31610000000000016
167.0,0.3166999999999999
168.0,0.31690000000000007
169.0,0.31270000000000003
170.0,0.3111
171.0,0.31640000000000007
172.0,0.32020000000000015
173.0,0.3202000000000001
174.0,0.32630000000000003
175.0,0.3230000000000001
176.0,0.33060000000000006
177.0,0.32770000000000005
178.0,0.32530000000000003
179.0,0.3278
180.0,0.31829999999999997
181.0,0.31470000000000004
182.0,0.31860000000000005
183.0,0.3183000000000001
184.0,0.32330000000000014
185.0,0.31499999999999995
186.0,0.3233000000000001
187.0,0.3267
188.0,0.32989999999999997
189.0,0.34079999999999977
190.0,0.33470000000000016
191.0,0.3281000000000001
192.0,0.3220000000000001
193.0,0.3168
194.0,0.31790000000000007
195.0,0.31550000000000006
196.0,0.3233
197.0,0.31820000000000004
198.0,0.3161000000000002
199.0,0.3189
200.0,0.31790000000000024
201.0,0.31760000000000016
202.0,0.3137000000000001
203.0,0.31830000000000014
204.0,0.3229
205.0,0.32060000000000016
206.0,0.3162000000000001
207.0,0.31210000000000004
208.0,0.3163999999999999
209.0,0.3175
210.0,0.317
211.0,0.3135
212.0,0.31920000000000004
213.0,0.3169000000000002
214.0,0.31020000000000025
215.0,0.3062
216.0,0.31509999999999994
217.0,0.30850000000000005
218.0,0.3102
219.0,0.3062000000000001
220.0,0.30989999999999995
221.0,0.3046999999999998
