t,density
0.000000,2.000000
0.100091,1.553922
0.200183,1.380498
0.300274,1.295130
0.400365,1.241544
0.500457,1.201782
0.600548,1.169290
0.700639,1.142302
0.800731,1.116946
0.900822,1.094966
1.000913,1.074174
1.101004,1.057222
1.201096,1.039746
1.301187,1.024872
1.401278,1.010824
1.501370,0.996920
1.601461,0.985728
1.701552,0.972892
1.801644,0.962346
1.901735,0.951320
2.001826,0.941908
2.101918,0.931802
2.202009,0.923632
2.302100,0.915846
2.402191,0.907926
2.502283,0.900918
2.602374,0.893350
2.702466,0.886272
2.802557,0.879070
2.902648,0.872342
3.002739,0.867344
3.102831,0.860914
3.202922,0.854918
3.303013,0.849802
3.403105,0.844254
3.503196,0.837758
3.603287,0.832996
3.703378,0.828556
3.803470,0.824068
3.903561,0.819654
4.003653,0.815118
4.103744,0.810056
4.203835,0.806424
4.303926,0.802284
4.404018,0.797844
4.504109,0.793738
4.604200,0.790148
4.704292,0.786108
4.804383,0.782316
4.904474,0.778638
5.004566,0.775384
5.104657,0.772894
5.204748,0.769284
5.304840,0.765924
5.404931,0.763618
5.505022,0.759992
5.605114,0.756772
5.705205,0.753910
5.805296,0.751008
5.905387,0.747788
6.005479,0.745320
6.105570,0.742092
6.205661,0.738952
6.305753,0.737296
6.405844,0.734988
6.505935,0.732284
6.606027,0.729734
6.706118,0.727956
6.806209,0.725576
6.906301,0.722978
7.006392,0.720840
7.106483,0.717180
7.206574,0.714710
7.306666,0.711804
7.406757,0.710040
7.506848,0.707468
7.606940,0.705686
7.707031,0.702898
7.807122,0.700980
7.907214,0.698606
8.007305,0.696800
8.107396,0.695640
8.207488,0.693192
8.307579,0.691114
8.407670,0.689852
8.507762,0.687986
8.607853,0.686402
8.707944,0.684420
8.808036,0.682614
8.908127,0.681202
9.008218,0.679390
9.108310,0.677988
9.208401,0.675626
9.308492,0.673748
9.408584,0.672094
9.508675,0.670096
9.608766,0.667994
9.708858,0.667336
9.808949,0.665824
9.909039,0.664520
10.009131,0.662808
10.109222,0.661358
10.209313,0.659394
10.309405,0.658088
10.409496,0.657276
10.509588,0.656502
10.609679,0.654180
10.709770,0.652964
10.809862,0.651284
10.909953,0.650376
11.010044,0.649018
11.110136,0.647638
11.210227,0.646516
11.310318,0.645086
11.410410,0.643260
11.510501,0.641554
11.610592,0.640674
11.710684,0.639390
11.810775,0.637884
11.910866,0.636452
12.010958,0.634630
12.111049,0.633898
12.211140,0.633104
12.311232,0.631796
12.411323,0.630824
12.511414,0.629470
12.611506,0.627834
12.711596,0.627026
12.811688,0.625956
12.911779,0.625060
13.011870,0.624164
13.111962,0.622748
13.212053,0.621666
13.312144,0.621286
13.412236,0.619916
13.512327,0.619730
13.612418,0.617666
13.712510,0.616960
13.812601,0.615910
13.912692,0.615200
14.012784,0.614624
14.112875,0.613520
14.212966,0.612330
14.313058,0.611428
14.413149,0.610304
14.513240,0.609864
14.613332,0.607902
14.713423,0.605554
14.813514,0.604630
14.913606,0.604154
15.013697,0.602962
15.113789,0.601980
15.213880,0.600526
15.313971,0.599838
15.414062,0.599404
15.514153,0.597954
15.614244,0.596864
15.714336,0.595912
15.814427,0.594778
15.914518,0.594414
16.014610,0.593482
16.114700,0.592326
16.214792,0.591908
16.314884,0.590652
16.414976,0.589590
16.515066,0.589140
16.615158,0.587938
16.715250,0.587716
16.815340,0.586522
16.915432,0.585912
17.015524,0.584900
17.115614,0.583928
17.215706,0.583288
17.315798,0.582474
17.415888,0.581858
17.515980,0.580890
17.616072,0.579594
17.716162,0.579116
17.816254,0.579138
17.916346,0.577580
18.016436,0.577478
18.116528,0.576096
18.216619,0.575186
18.316710,0.574946
18.416801,0.574324
18.516893,0.573318
18.616983,0.572304
18.717075,0.571926
18.817167,0.570988
18.917257,0.569960
19.017349,0.570424
19.117441,0.569632
19.217531,0.568796
19.317623,0.568948
19.417715,0.568090
19.517805,0.567362
19.617897,0.565746
19.717989,0.564664
19.818079,0.563878
19.918171,0.564394
20.018263,0.563394
20.118353,0.562618
20.218445,0.561912
20.318537,0.561764
20.418627,0.561414
20.518719,0.561020
20.618811,0.559950
20.718901,0.559796
20.818993,0.558572
20.919085,0.558102
21.019176,0.556284
21.119267,0.555410
21.219358,0.554152
21.319450,0.553812
21.419540,0.552808
21.519632,0.552542
21.619724,0.552048
21.719814,0.551470
21.819906,0.550878
21.919998,0.550424
22.020088,0.550208
22.120180,0.549552
22.220272,0.549348
22.320362,0.548806
22.420454,0.547602
22.520546,0.546702
22.620636,0.546428
22.720728,0.545884
22.820820,0.544974
22.920910,0.544236
23.021002,0.543664
23.121094,0.543016
23.221184,0.542746
23.321276,0.542358
23.421368,0.541614
23.521458,0.541036
23.621550,0.541210
23.721642,0.540046
23.821732,0.539540
23.921824,0.538476
24.021915,0.538286
24.122005,0.537394
24.222097,0.536560
24.322189,0.536026
24.422279,0.535874
24.522371,0.535620
24.622463,0.535998
24.722553,0.535146
24.822645,0.535154
24.922737,0.534496
25.022827,0.534442
25.122919,0.534310
25.223011,0.533746
25.323101,0.532732
25.423193,0.532216
25.523285,0.532070
25.623377,0.531420
25.723467,0.530380
25.823559,0.530020
25.923651,0.529816
26.023741,0.529484
26.123833,0.528790
26.223925,0.528476
26.324015,0.528018
26.424107,0.527064
26.524199,0.526240
26.624289,0.525738
26.724380,0.525748
26.824472,0.524944
26.924562,0.524996
27.024654,0.524342
27.124746,0.523680
27.224836,0.522876
27.324928,0.522456
27.425020,0.522478
27.525110,0.522268
27.625202,0.521252
27.725294,0.521092
27.825384,0.521102
27.925476,0.520746
28.025568,0.519674
28.125658,0.519392
28.225750,0.519182
28.325842,0.517960
28.425932,0.517522
28.526024,0.516314
28.626116,0.516476
28.726206,0.515682
28.826298,0.515666
28.926390,0.515066
29.026480,0.514910
29.126572,0.514388
29.226664,0.513780
29.326754,0.513932
29.426846,0.513460
29.526937,0.512410
29.627028,0.512024
29.727119,0.512132
29.827211,0.511532
29.927301,0.510612
30.027393,0.509226
30.127485,0.508690
30.227577,0.508836
30.327667,0.507902
30.427759,0.507062
30.527851,0.506540
30.627941,0.506120
30.728033,0.505382
30.828125,0.505626
30.928215,0.505108
31.028307,0.504336
31.128399,0.503888
31.228489,0.502438
31.328581,0.502670
31.428673,0.501736
31.528763,0.501092
31.628855,0.500730
31.728947,0.500328
31.829037,0.499876
31.929129,0.499948
32.029221,0.499376
32.129311,0.499650
32.229401,0.499378
32.329494,0.499720
32.429585,0.499648
32.529678,0.499414
32.629768,0.498358
32.729858,0.498640
32.829952,0.499532
32.930042,0.499168
33.030132,0.498882
33.130226,0.498096
33.230316,0.497672
33.330406,0.496654
33.430500,0.496664
33.530590,0.496060
33.630680,0.495844
33.730774,0.495542
33.830864,0.495474
33.930954,0.495102
34.031048,0.495012
34.131138,0.494672
34.231228,0.494356
34.331322,0.493572
34.431412,0.493532
34.531502,0.492476
34.631596,0.492574
34.731686,0.492300
34.831776,0.491864
34.931870,0.491022
35.031960,0.491178
35.132050,0.490446
35.232143,0.490016
35.332233,0.490102
35.432323,0.489296
35.532417,0.488788
35.632507,0.488768
35.732597,0.488666
35.832691,0.489022
35.932781,0.488428
36.032871,0.488682
36.132965,0.487868
36.233055,0.488052
36.333145,0.486506
36.433239,0.486642
36.533329,0.485924
36.633419,0.485780
36.733513,0.485426
36.833603,0.485348
36.933693,0.486012
37.033787,0.485352
37.133877,0.485214
37.233967,0.484932
37.334061,0.484916
37.434151,0.483912
37.534241,0.483918
37.634335,0.483812
37.734425,0.482808
37.834515,0.482114
37.934608,0.482542
38.034698,0.482508
38.134789,0.482400
38.234882,0.482018
38.334972,0.481188
38.435062,0.480356
38.535156,0.479994
38.635246,0.479628
38.735336,0.479690
38.835430,0.479260
38.935520,0.478154
39.035610,0.478190
39.135704,0.477816
39.235794,0.477412
39.335884,0.477356
39.435978,0.477022
39.536068,0.476014
39.636158,0.475828
39.736252,0.475772
39.836342,0.475668
39.936432,0.475136
40.036526,0.474776
40.136616,0.475112
40.236706,0.474916
40.336800,0.474438
40.436890,0.473970
40.536980,0.473652
40.637074,0.474204
40.737164,0.474060
40.837254,0.473730
40.937347,0.473370
41.037437,0.472314
41.137527,0.471960
41.237621,0.471716
41.337711,0.471120
41.437801,0.471122
41.537895,0.471550
41.637985,0.471802
41.738079,0.470652
41.838169,0.469336
41.938259,0.469520
42.038353,0.469812
42.138443,0.469548
42.238533,0.469388
42.338627,0.468906
42.438717,0.468470
42.538807,0.467846
42.638901,0.467132
42.738991,0.467466
42.839081,0.467366
42.939175,0.466802
43.039265,0.466814
43.139355,0.466060
43.239449,0.466032
43.339539,0.465864
43.439629,0.465948
43.539722,0.466136
43.639812,0.466354
43.739902,0.465756
43.839996,0.465464
43.940086,0.464570
44.040176,0.464462
44.140270,0.463772
44.240360,0.463194
44.340450,0.462740
44.440544,0.462294
44.540634,0.462028
44.640724,0.461668
44.740818,0.461322
44.840908,0.461996
44.940998,0.462142
45.041092,0.461726
45.141182,0.461178
45.241272,0.461028
45.341366,0.460606
45.441456,0.460440
45.541546,0.460000
45.641640,0.460300
45.741730,0.459646
45.841820,0.459344
45.941914,0.458980
46.042004,0.458646
46.142094,0.458328
46.242188,0.458218
46.342278,0.457942
46.442368,0.458088
46.542461,0.457718
46.642551,0.456946
46.742641,0.456542
46.842735,0.456168
46.942825,0.455602
47.042915,0.455572
47.143009,0.455726
47.243099,0.455390
47.343189,0.454930
47.443283,0.455266
47.543373,0.454712
47.643463,0.454420
47.743557,0.454450
47.843647,0.453868
47.943737,0.453200
48.043831,0.453296
48.143921,0.452796
48.244011,0.453546
48.344105,0.453546
48.444195,0.453674
48.544285,0.453322
48.644379,0.452774
48.744469,0.452252
48.844559,0.451790
48.944653,0.451428
49.044743,0.450622
49.144833,0.450336
49.244926,0.450646
49.345016,0.450434
49.445107,0.450446
49.545200,0.449966
49.645290,0.450302
49.745380,0.449732
49.845474,0.449320
49.945564,0.448562
50.045654,0.448148
50.145748,0.448074
50.245838,0.447816
50.345928,0.447618
50.446022,0.447126
50.546112,0.447364
50.646202,0.447078
50.746296,0.446562
50.846386,0.446996
50.946480,0.446858
51.046570,0.446178
51.146660,0.446160
51.246754,0.445770
51.346844,0.445776
51.446934,0.446378
51.547028,0.446194
51.647118,0.446220
51.747208,0.446098
51.847301,0.446296
51.947392,0.446668
52.047482,0.446068
52.147575,0.445850
52.247665,0.445814
52.347755,0.445764
52.447849,0.445058
52.547939,0.444644
52.648029,0.444218
52.748123,0.444064
52.848213,0.443512
52.948303,0.442918
53.048397,0.443098
53.148487,0.442654
53.248577,0.442482
53.348671,0.441380
53.448761,0.440854
53.548851,0.440354
53.648945,0.440160
53.749035,0.440102
53.849125,0.439922
53.949219,0.439986
54.049309,0.439756
54.149399,0.439186
54.249493,0.438716
54.349583,0.438328
54.449673,0.438502
54.549767,0.438812
54.649857,0.438356
54.749947,0.438350
54.850040,0.438030
54.950130,0.437666
55.050220,0.437610
55.150314,0.437268
55.250404,0.437148
55.350494,0.437428
55.450588,0.437092
55.550678,0.437386
55.650768,0.437368
55.750862,0.437254
55.850952,0.436310
55.951042,0.436368
56.051136,0.436556
56.151226,0.436174
56.251316,0.436066
56.351410,0.435934
56.451500,0.435798
56.551590,0.435372
56.651684,0.435084
56.751774,0.435624
56.851864,0.434780
